simulation_time	physical_time	PV_field_1.LVE.energy	PV_field_1.LVE.money	PV_field_2.LVE.energy	PV_field_2.LVE.money	WT_field_1.LVE.energy	WT_field_1.LVE.money	WT_field_2.LVE.energy	WT_field_2.LVE.money	rigid_electricity_consumption.LVE.energy	rigid_electricity_consumption.LVE.money	
6757	2021-10-09 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-0.8531119779756979	0.06	-0.8531119779756979	0.06	10062.29914116938	0.2	
6758	2021-10-09 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	0	0	0	0	10595.91178614894	0.2	
6759	2021-10-09 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	0	0	0	0	13571.06752114756	0.2	
6760	2021-10-09 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	0	0	0	0	17822.398828380457	0.2	
6761	2021-10-09 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	0	0	0	0	17221.59677503412	0.18	
6762	2021-10-09 18:00:00	0	0	0	0	0	0	0	0	24862.337960403198	0.18	
6763	2021-10-09 19:00:00	0	0	0	0	0	0	0	0	23373.8241401364	0.18	
6764	2021-10-09 20:00:00	0	0	0	0	0	0	0	0	26355.453494520403	0.18	
6765	2021-10-09 21:00:00	0	0	0	0	0	0	0	0	25647.1239271168	0.2	
6766	2021-10-09 22:00:00	0	0	0	0	0	0	0	0	22953.9423983146	0.2	
6767	2021-10-09 23:00:00	0	0	0	0	0	0	0	0	18654.37237764988	0.2	
6768	2021-10-10 00:00:00	0	0	0	0	0	0	0	0	13188.09344613052	0.2	
6769	2021-10-10 01:00:00	0	0	0	0	0	0	0	0	13857.821097633281	0.2	
6770	2021-10-10 02:00:00	0	0	0	0	0	0	0	0	12499.09539827688	0.2	
6771	2021-10-10 03:00:00	0	0	0	0	0	0	0	0	11531.72566125992	0.2	
6772	2021-10-10 04:00:00	0	0	0	0	0	0	0	0	11020.77304899784	0.2	
6773	2021-10-10 05:00:00	0	0	0	0	0	0	0	0	10342.67785988916	0.18	
6774	2021-10-10 06:00:00	0	0	0	0	0	0	0	0	12469.604671866318	0.18	
6775	2021-10-10 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	0	0	0	0	14687.45677735112	0.18	
6776	2021-10-10 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-1.8069405713863855	0.04	-1.8069405713863855	0.04	14730.57178103154	0.18	
6777	2021-10-10 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	-16.49227717932088	0.06	-16.49227717932088	0.06	12173.14619452368	0.2	
6778	2021-10-10 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	-48.479868423908435	0.06	-48.479868423908435	0.06	10988.04683987302	0.2	
6779	2021-10-10 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	-110.90008619805441	0.06	-110.90008619805441	0.06	10137.01719552832	0.2	
6780	2021-10-10 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	-61.485430468852236	0.06	-61.485430468852236	0.06	9176.7415333334	0.2	
6781	2021-10-10 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-30.404313860519384	0.06	-30.404313860519384	0.06	10062.29914116938	0.2	
6782	2021-10-10 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	-12.069811928688905	0.06	-12.069811928688905	0.06	10595.91178614894	0.2	
6783	2021-10-10 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	-21.17877925720637	0.06	-21.17877925720637	0.06	13571.06752114756	0.2	
6784	2021-10-10 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	-33.17873407447276	0.06	-33.17873407447276	0.06	17822.398828380457	0.2	
6785	2021-10-10 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	-49.88122996864998	0.04	-49.88122996864998	0.04	17221.59677503412	0.18	
6786	2021-10-10 18:00:00	0	0	0	0	-78.02038348989514	0.04	-78.02038348989514	0.04	24862.337960403198	0.18	
6787	2021-10-10 19:00:00	0	0	0	0	-115.05566786483647	0.04	-115.05566786483647	0.04	23373.8241401364	0.18	
6788	2021-10-10 20:00:00	0	0	0	0	-164.14858925704473	0.04	-164.14858925704473	0.04	26355.453494520403	0.18	
6789	2021-10-10 21:00:00	0	0	0	0	-189.9054518040125	0.06	-189.9054518040125	0.06	25647.1239271168	0.2	
6790	2021-10-10 22:00:00	0	0	0	0	-216.3151323573093	0.06	-216.3151323573093	0.06	22953.9423983146	0.2	
6791	2021-10-10 23:00:00	0	0	0	0	-248.08048835583074	0.06	-248.08048835583074	0.06	18654.37237764988	0.2	
6792	2021-10-11 00:00:00	0	0	0	0	-220.99899691400012	0.06	-220.99899691400012	0.06	13188.09344613052	0.2	
6793	2021-10-11 01:00:00	0	0	0	0	-198.5170074422293	0.06	-198.5170074422293	0.06	13857.821097633281	0.2	
6794	2021-10-11 02:00:00	0	0	0	0	-177.85727243834762	0.06	-177.85727243834762	0.06	12499.09539827688	0.2	
6795	2021-10-11 03:00:00	0	0	0	0	-166.31446170572443	0.06	-166.31446170572443	0.06	11531.72566125992	0.2	
6796	2021-10-11 04:00:00	0	0	0	0	-155.34245996881188	0.06	-155.34245996881188	0.06	11020.77304899784	0.2	
6797	2021-10-11 05:00:00	0	0	0	0	-144.94161126759008	0.04	-144.94161126759008	0.04	10342.67785988916	0.18	
6798	2021-10-11 06:00:00	0	0	0	0	-228.5339911451498	0.04	-228.5339911451498	0.04	12469.604671866318	0.18	
6799	2021-10-11 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	-345.7076626473978	0.04	-345.7076626473978	0.04	14687.45677735112	0.18	
6800	2021-10-11 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-506.1875120140829	0.04	-506.1875120140829	0.04	14730.57178103154	0.18	
6801	2021-10-11 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	-651.9803413638056	0.06	-651.9803413638056	0.06	12173.14619452368	0.2	
6802	2021-10-11 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	-829.4341707932923	0.06	-829.4341707932923	0.06	10988.04683987302	0.2	
6803	2021-10-11 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	-1044.0144007265621	0.06	-1044.0144007265621	0.06	10137.01719552832	0.2	
6804	2021-10-11 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	-848.4786848627803	0.06	-848.4786848627803	0.06	9176.7415333334	0.2	
6805	2021-10-11 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-683.8979463244142	0.06	-683.8979463244142	0.06	10062.29914116938	0.2	
6806	2021-10-11 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	-550.9552379576758	0.06	-550.9552379576758	0.06	10595.91178614894	0.2	
6807	2021-10-11 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	-229.7141974263307	0.06	-229.7141974263307	0.06	13571.06752114756	0.2	
6808	2021-10-11 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	-77.92608525776103	0.06	-77.92608525776103	0.06	17822.398828380457	0.2	
6809	2021-10-11 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	-16.809234596441136	0.04	-16.809234596441136	0.04	17221.59677503412	0.18	
6810	2021-10-11 18:00:00	0	0	0	0	-12.084000284374627	0.04	-12.084000284374627	0.04	24862.337960403198	0.18	
6811	2021-10-11 19:00:00	0	0	0	0	-8.457083121249308	0.04	-8.457083121249308	0.04	23373.8241401364	0.18	
6812	2021-10-11 20:00:00	0	0	0	0	-5.47260690589268	0.04	-5.47260690589268	0.04	26355.453494520403	0.18	
6813	2021-10-11 21:00:00	0	0	0	0	-8.721897260953877	0.06	-8.721897260953877	0.06	25647.1239271168	0.2	
6814	2021-10-11 22:00:00	0	0	0	0	-13.045922630378076	0.06	-13.045922630378076	0.06	22953.9423983146	0.2	
6815	2021-10-11 23:00:00	0	0	0	0	-18.380987563648002	0.06	-18.380987563648002	0.06	18654.37237764988	0.2	
6816	2021-10-12 00:00:00	0	0	0	0	-15.401083767973281	0.06	-15.401083767973281	0.06	13188.09344613052	0.2	
