simulation_time	physical_time	heat_pump.LVE.energy	heat_pump.LVE.money	heat_pump.LTH.energy	heat_pump.LTH.money	combined_heat_power.LPG.energy	combined_heat_power.LPG.money	combined_heat_power.LVE.energy	combined_heat_power.LVE.money	combined_heat_power.LTH.energy	combined_heat_power.LTH.money	flexible_loads.LVE.energy	flexible_loads.LVE.money	PV_field_1.LVE.energy	PV_field_1.LVE.money	PV_field_2.LVE.energy	PV_field_2.LVE.money	WT_field_1.LVE.energy	WT_field_1.LVE.money	WT_field_2.LVE.energy	WT_field_2.LVE.money	Heat_storage.LTH.energy	Heat_storage.LTH.money	space_heating.LTH.energy	space_heating.LTH.money	
5078	2021-07-31 14:00:00	1850.0	0.2	-6995.464567270904	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4853.7419046875	0.06	-4853.7419046875	0.06	0	0	0	0	1.8167755263244831	0.08	0	0	
5079	2021-07-31 15:00:00	1850.0	0.2	-7042.100613506304	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4257.182013799999	0.06	-4257.182013799999	0.06	0	0	0	0	1.8116536052701506	0.08	0	0	
5080	2021-07-31 16:00:00	1850.0	0.2	-7010.121784218458	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3292.1743447468757	0.06	-3292.1743447468757	0.06	0	0	0	0	1.8149677895034027	0.08	0	0	
5081	2021-07-31 17:00:00	1850.0	0.18	-6980.807350323351	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-2060.0881278679694	0.04	-2060.0881278679694	0.04	0	0	0	0	1.8185832631455636	0.08	0	0	
5082	2021-07-31 18:00:00	1850.0	0.18	-6953.9422271684	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-817.0978399718753	0.04	-817.0978399718753	0.04	0	0	0	0	1.8218974473788159	0.08	0	0	
5083	2021-07-31 19:00:00	1850.0	0.18	-6841.840055215931	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-243.22024428046873	0.04	-243.22024428046873	0.04	0	0	0	0	1.8327438684278414	0.08	0	0	
5084	2021-07-31 20:00:00	1850.0	0.18	-6751.203347438869	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	1.8435902894768668	0.08	0	0	
5085	2021-07-31 21:00:00	1849.9999999999998	0.2	-6586.681349997263	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8544367105258923	0.08	0	0	
5086	2021-07-31 22:00:00	1850.0	0.2	-6494.9020151581835	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8601612105205851	0.08	0	0	
5087	2021-07-31 23:00:00	1850.0	0.2	-6406.449883656894	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.865885710515278	0.08	0	0	
5088	2021-08-01 00:00:00	1850.0	0.2	-6280.517021142384	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8728153683906912	0.08	0	0	
5089	2021-08-01 01:00:00	1850.0	0.2	-6133.328571499263	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8758282631537633	0.08	0	0	
5090	2021-08-01 02:00:00	1850.0	0.2	-6059.207303759742	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8788411578555642	0.08	0	0	
5091	2021-08-01 03:00:00	1850.0	0.2	-5982.673982752107	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.881552763148456	0.08	0	0	
5092	2021-08-01 04:00:00	1850.0	0.2	-6000.025344381688	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.880950184208096	0.08	0	0	
5093	2021-08-01 05:00:00	1850.0	0.18	-6017.37670601127	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-5.093988746875	0.04	-5.093988746875	0.04	0	0	0	0	1.8803476052677357	0.08	0	0	
5094	2021-08-01 06:00:00	1850.0	0.18	-6034.72806764085	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-493.788562371875	0.04	-493.788562371875	0.04	0	0	0	0	1.8797450263273756	0.08	0	0	
5095	2021-08-01 07:00:00	1850.0	0.18	-6314.2172239921365	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	0	0	1.8716102105099708	0.08	0	0	
5096	2021-08-01 08:00:00	1850.0	0.18	-6435.149485259748	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	0	0	1.8637766842240175	0.08	0	0	
5097	2021-08-01 09:00:00	1850.0	0.2	-6567.828750276635	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4051.19624295	0.06	-4051.19624295	0.06	0	0	0	0	1.8556418684066127	0.08	0	0	
5098	2021-08-01 10:00:00	1850.0	0.2	-6671.325875675139	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	0	0	1.8487122105311995	0.08	0	0	
5099	2021-08-01 11:00:00	1850.0	0.2	-6797.865198206145	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-5321.5114634875	0.06	-5321.5114634875	0.06	0	0	0	0	1.8417825526557863	0.08	0	0	
5100	2021-08-01 12:00:00	1850.0	0.2	-6813.174730872257	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-5566.369540321875	0.06	-5566.369540321875	0.06	0	0	0	0	1.834852894719102	0.08	0	0	
5101	2021-08-01 13:00:00	1850.0	0.2	-6899.170703903278	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-5492.1183158875	0.06	-5492.1183158875	0.06	0	0	0	0	1.828525815784049	0.08	0	0	
5102	2021-08-01 14:00:00	1850.0	0.2	-6951.507497141145	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4975.288481471876	0.06	-4975.288481471876	0.06	0	0	0	0	1.822198736848996	0.08	0	0	
5103	2021-08-01 15:00:00	1850.0	0.2	-7005.236045235939	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4226.529020855469	0.06	-4226.529020855469	0.06	0	0	0	0	1.815570368443763	0.08	0	0	
5104	2021-08-01 16:00:00	1850.0	0.2	-6963.707263884538	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3084.403986292969	0.06	-3084.403986292969	0.06	0	0	0	0	1.8206922894980955	0.08	0	0	
5105	2021-08-01 17:00:00	1850.0	0.18	-6924.725466841352	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1778.0095604218748	0.04	-1778.0095604218748	0.04	0	0	0	0	1.8255129210209768	0.08	0	0	
5106	2021-08-01 18:00:00	1850.0	0.18	-6874.600425894416	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	0	0	1.8303335526051294	0.08	0	0	
5107	2021-08-01 19:00:00	1850.0	0.18	-6820.849747887248	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	0	0	1.840878684245246	0.08	0	0	
5108	2021-08-01 20:00:00	1850.0	0.18	-6633.812849298837	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	1.8514238157628202	0.08	0	0	
5109	2021-08-01 21:00:00	1850.0	0.2	-6465.025750208965	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8619689474029368	0.08	0	0	
5110	2021-08-01 22:00:00	1850.0	0.2	-6406.449883656894	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.865885710515278	0.08	0	0	
5111	2021-08-01 23:00:00	1850.0	0.2	-6354.698585006833	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8698024736888903	0.08	0	0	
5112	2021-08-02 00:00:00	1850.0	0.2	-6280.517021142384	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8728153683906912	0.08	0	0	
5113	2021-08-02 01:00:00	1850.0	0.2	-6133.328571499263	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8758282631537633	0.08	0	0	
5114	2021-08-02 02:00:00	1850.0	0.2	-6059.207303759742	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8788411578555642	0.08	0	0	
5115	2021-08-02 03:00:00	1850.0	0.2	-5982.673982752107	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.881552763148456	0.08	0	0	
5116	2021-08-02 04:00:00	1850.0	0.2	-6000.025344381688	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.880950184208096	0.08	0	0	
5117	2021-08-02 05:00:00	1850.0	0.18	-6017.37670601127	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-5.093988746875	0.04	-5.093988746875	0.04	0	0	0	0	1.8803476052677357	0.08	0	0	
5118	2021-08-02 06:00:00	1850.0	0.18	-6034.72806764085	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-493.788562371875	0.04	-493.788562371875	0.04	0	0	0	0	1.8797450263273756	0.08	0	0	
5119	2021-08-02 07:00:00	1850.0	0.18	-6314.2172239921365	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	0	0	1.8716102105099708	0.08	0	0	
5120	2021-08-02 08:00:00	1850.0	0.18	-6435.149485259748	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-3036.8194247500005	0.04	-3036.8194247500005	0.04	-0.7221548045548191	0.04	-0.7221548045548191	0.04	1.8637766842240175	0.08	0	0	
5121	2021-08-02 09:00:00	1850.0	0.2	-6567.828750276635	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4051.19624295	0.06	-4051.19624295	0.06	-24.135972890006897	0.06	-24.135972890006897	0.06	1.8556418684066127	0.08	0	0	
5122	2021-08-02 10:00:00	1850.0	0.2	-6671.325875675139	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4777.09842605547	0.06	-4777.09842605547	0.06	-94.22324918896261	0.06	-94.22324918896261	0.06	1.8487122105311995	0.08	0	0	
5123	2021-08-02 11:00:00	1850.0	0.2	-6797.865198206145	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-5321.5114634875	0.06	-5321.5114634875	0.06	-257.92448454370447	0.06	-257.92448454370447	0.06	1.8417825526557863	0.08	0	0	
5124	2021-08-02 12:00:00	1850.0	0.2	-6813.174730872257	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-5566.369540321875	0.06	-5566.369540321875	0.06	-296.89622181575953	0.06	-296.89622181575953	0.06	1.834852894719102	0.08	0	0	
5125	2021-08-02 13:00:00	1850.0	0.2	-6899.170703903278	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-5492.1183158875	0.06	-5492.1183158875	0.06	-340.3943996139938	0.06	-340.3943996139938	0.06	1.828525815784049	0.08	0	0	
5126	2021-08-02 14:00:00	1850.0	0.2	-6951.507497141145	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4975.288481471876	0.06	-4975.288481471876	0.06	-385.14536394355963	0.06	-385.14536394355963	0.06	1.822198736848996	0.08	0	0	
5127	2021-08-02 15:00:00	1850.0	0.2	-7005.236045235939	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4226.529020855469	0.06	-4226.529020855469	0.06	-308.2365863766248	0.06	-308.2365863766248	0.06	1.815570368443763	0.08	0	0	
5128	2021-08-02 16:00:00	1850.0	0.2	-6963.707263884538	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3084.403986292969	0.06	-3084.403986292969	0.06	-244.3726479441131	0.06	-244.3726479441131	0.06	1.8206922894980955	0.08	0	0	
5129	2021-08-02 17:00:00	1850.0	0.18	-6924.725466841352	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1778.0095604218748	0.04	-1778.0095604218748	0.04	-189.30121479570167	0.04	-189.30121479570167	0.04	1.8255129210209768	0.08	0	0	
5130	2021-08-02 18:00:00	1850.0	0.18	-6874.600425894416	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-520.0938115718751	0.04	-520.0938115718751	0.04	-73.99319830658025	0.04	-73.99319830658025	0.04	1.8303335526051294	0.08	0	0	
5131	2021-08-02 19:00:00	1850.0	0.18	-6820.849747887248	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-20.342158017968753	0.04	-20.342158017968753	0.04	-21.415439231550813	0.04	-21.415439231550813	0.04	1.840878684245246	0.08	0	0	
5132	2021-08-02 20:00:00	1850.0	0.18	-6633.812849298837	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	-1.2327752565646162	0.04	-1.2327752565646162	0.04	1.8514238157628202	0.08	0	0	
5133	2021-08-02 21:00:00	1850.0	0.2	-6465.025750208965	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8619689474029368	0.08	0	0	
5134	2021-08-02 22:00:00	1850.0	0.2	-6406.449883656894	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.865885710515278	0.08	0	0	
5135	2021-08-02 23:00:00	1850.0	0.2	-6354.698585006833	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8698024736888903	0.08	0	0	
5136	2021-08-03 00:00:00	1850.0	0.2	-6280.517021142384	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8728153683906912	0.08	0	0	
5137	2021-08-03 01:00:00	1850.0	0.2	-6133.328571499263	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8758282631537633	0.08	0	0	
5138	2021-08-03 02:00:00	1850.0	0.2	-6059.207303759742	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8788411578555642	0.08	0	0	
5139	2021-08-03 03:00:00	1850.0	0.2	-5982.673982752107	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.881552763148456	0.08	0	0	
5140	2021-08-03 04:00:00	1850.0	0.2	-6000.025344381688	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.880950184208096	0.08	0	0	
5141	2021-08-03 05:00:00	1850.0	0.18	-6017.37670601127	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-5.093988746875	0.04	-5.093988746875	0.04	0	0	0	0	1.8803476052677357	0.08	0	0	
5142	2021-08-03 06:00:00	1850.0	0.18	-6034.72806764085	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-493.788562371875	0.04	-493.788562371875	0.04	0	0	0	0	1.8797450263273756	0.08	0	0	
5143	2021-08-03 07:00:00	1850.0	0.18	-6314.2172239921365	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	0	0	1.8716102105099708	0.08	0	0	
5144	2021-08-03 08:00:00	1850.0	0.18	-6435.149485259748	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-3036.8194247500005	0.04	-3036.8194247500005	0.04	-5.421938559324683	0.04	-5.421938559324683	0.04	1.8637766842240175	0.08	0	0	
5145	2021-08-03 09:00:00	1850.0	0.2	-6567.828750276635	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4051.19624295	0.06	-4051.19624295	0.06	-19.36600048166449	0.06	-19.36600048166449	0.06	1.8556418684066127	0.08	0	0	
5146	2021-08-03 10:00:00	1850.0	0.2	-6671.325875675139	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4777.09842605547	0.06	-4777.09842605547	0.06	-45.01566911239142	0.06	-45.01566911239142	0.06	1.8487122105311995	0.08	0	0	
5147	2021-08-03 11:00:00	1850.0	0.2	-6797.865198206145	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-5321.5114634875	0.06	-5321.5114634875	0.06	-89.37816009502359	0.06	-89.37816009502359	0.06	1.8417825526557863	0.08	0	0	
5148	2021-08-03 12:00:00	1850.0	0.2	-6813.174730872257	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-5566.369540321875	0.06	-5566.369540321875	0.06	-136.24332291325678	0.06	-136.24332291325678	0.06	1.834852894719102	0.08	0	0	
5149	2021-08-03 13:00:00	1850.0	0.2	-6899.170703903278	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-5492.1183158875	0.06	-5492.1183158875	0.06	-199.97323490890724	0.06	-199.97323490890724	0.06	1.828525815784049	0.08	0	0	
5150	2021-08-03 14:00:00	1850.0	0.2	-6951.507497141145	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4975.288481471876	0.06	-4975.288481471876	0.06	-284.84546762623523	0.06	-284.84546762623523	0.06	1.822198736848996	0.08	0	0	
5151	2021-08-03 15:00:00	1850.0	0.2	-7005.236045235939	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4226.529020855469	0.06	-4226.529020855469	0.06	-187.0234125122617	0.06	-187.0234125122617	0.06	1.815570368443763	0.08	0	0	
5152	2021-08-03 16:00:00	1850.0	0.2	-6963.707263884538	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3084.403986292969	0.06	-3084.403986292969	0.06	-119.20240572641694	0.06	-119.20240572641694	0.06	1.8206922894980955	0.08	0	0	
5153	2021-08-03 17:00:00	1850.0	0.18	-6924.725466841352	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1778.0095604218748	0.04	-1778.0095604218748	0.04	-70.95284620430489	0.04	-70.95284620430489	0.04	1.8255129210209768	0.08	0	0	
5154	2021-08-03 18:00:00	1850.0	0.18	-6874.600425894416	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-520.0938115718751	0.04	-520.0938115718751	0.04	-19.310429504773687	0.04	-19.310429504773687	0.04	1.8303335526051294	0.08	0	0	
5155	2021-08-03 19:00:00	1850.0	0.18	-6820.849747887248	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-20.342158017968753	0.04	-20.342158017968753	0.04	-0.47917854983514224	0.04	-0.47917854983514224	0.04	1.840878684245246	0.08	0	0	
5156	2021-08-03 20:00:00	1850.0	0.18	-6633.812849298837	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	1.8514238157628202	0.08	0	0	
5157	2021-08-03 21:00:00	1850.0	0.2	-6465.025750208965	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8619689474029368	0.08	0	0	
5158	2021-08-03 22:00:00	1850.0	0.2	-6406.449883656894	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.865885710515278	0.08	0	0	
5159	2021-08-03 23:00:00	1850.0	0.2	-6354.698585006833	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8698024736888903	0.08	0	0	
5160	2021-08-04 00:00:00	1850.0	0.2	-6280.517021142384	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8728153683906912	0.08	0	0	
5161	2021-08-04 01:00:00	1850.0	0.2	-6133.328571499263	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8758282631537633	0.08	0	0	
5162	2021-08-04 02:00:00	1850.0	0.2	-6059.207303759742	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8788411578555642	0.08	0	0	
5163	2021-08-04 03:00:00	1850.0	0.2	-5982.673982752107	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.881552763148456	0.08	0	0	
5164	2021-08-04 04:00:00	1850.0	0.2	-6000.025344381688	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.880950184208096	0.08	0	0	
5165	2021-08-04 05:00:00	1850.0	0.18	-6017.37670601127	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-5.093988746875	0.04	-5.093988746875	0.04	0	0	0	0	1.8803476052677357	0.08	0	0	
5166	2021-08-04 06:00:00	1850.0	0.18	-6034.72806764085	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-493.788562371875	0.04	-493.788562371875	0.04	-8.909910350233035	0.04	-8.909910350233035	0.04	1.8797450263273756	0.08	0	0	
5167	2021-08-04 07:00:00	1850.0	0.18	-6314.2172239921365	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1685.2484688218751	0.04	-1685.2484688218751	0.04	-44.42575808527122	0.04	-44.42575808527122	0.04	1.8716102105099708	0.08	0	0	
5168	2021-08-04 08:00:00	1850.0	0.18	-6435.149485259748	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-3036.8194247500005	0.04	-3036.8194247500005	0.04	-130.346452110897	0.04	-130.346452110897	0.04	1.8637766842240175	0.08	0	0	
5169	2021-08-04 09:00:00	1850.0	0.2	-6567.828750276635	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4051.19624295	0.06	-4051.19624295	0.06	-146.51583580626215	0.06	-146.51583580626215	0.06	1.8556418684066127	0.08	0	0	
5170	2021-08-04 10:00:00	1850.0	0.2	-6671.325875675139	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4777.09842605547	0.06	-4777.09842605547	0.06	-164.2022440977823	0.06	-164.2022440977823	0.06	1.8487122105311995	0.08	0	0	
5171	2021-08-04 11:00:00	1850.0	0.2	-6797.865198206145	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-5321.5114634875	0.06	-5321.5114634875	0.06	-183.49099338225855	0.06	-183.49099338225855	0.06	1.8417825526557863	0.08	0	0	
5172	2021-08-04 12:00:00	1850.0	0.2	-6813.174730872257	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-5566.369540321875	0.06	-5566.369540321875	0.06	-215.75142996453957	0.06	-215.75142996453957	0.06	1.834852894719102	0.08	0	0	
5173	2021-08-04 13:00:00	1850.0	0.2	-6899.170703903278	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-5492.1183158875	0.06	-5492.1183158875	0.06	-249.70554331872086	0.06	-249.70554331872086	0.06	1.828525815784049	0.08	0	0	
5174	2021-08-04 14:00:00	1850.0	0.2	-6951.507497141145	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4975.288481471876	0.06	-4975.288481471876	0.06	-287.717360960804	0.06	-287.717360960804	0.06	1.822198736848996	0.08	0	0	
5175	2021-08-04 15:00:00	1850.0	0.2	-7005.236045235939	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4226.529020855469	0.06	-4226.529020855469	0.06	-165.44734345839203	0.06	-165.44734345839203	0.06	1.815570368443763	0.08	0	0	
5176	2021-08-04 16:00:00	1850.0	0.2	-6963.707263884538	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3084.403986292969	0.06	-3084.403986292969	0.06	-86.85384185331888	0.06	-86.85384185331888	0.06	1.8206922894980955	0.08	0	0	
5177	2021-08-04 17:00:00	1850.0	0.18	-6924.725466841352	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1778.0095604218748	0.04	-1778.0095604218748	0.04	-40.79143680002121	0.04	-40.79143680002121	0.04	1.8255129210209768	0.08	0	0	
5178	2021-08-04 18:00:00	1850.0	0.18	-6874.600425894416	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-520.0938115718751	0.04	-520.0938115718751	0.04	-7.61726877654514	0.04	-7.61726877654514	0.04	1.8303335526051294	0.08	0	0	
5179	2021-08-04 19:00:00	1850.0	0.18	-6820.849747887248	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	0	0	1.840878684245246	0.08	0	0	
5180	2021-08-04 20:00:00	1850.0	0.18	-6633.812849298837	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	1.8514238157628202	0.08	0	0	
5181	2021-08-04 21:00:00	1850.0	0.2	-6465.025750208965	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8619689474029368	0.08	0	0	
5182	2021-08-04 22:00:00	1850.0	0.2	-6406.449883656894	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.865885710515278	0.08	0	0	
5183	2021-08-04 23:00:00	1850.0	0.2	-6354.698585006833	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	1.8698024736888903	0.08	0	0	
