simulation_time	physical_time	old_house.energy	old_house.money	new_house.energy	new_house.money	office.energy	office.money	incinerator.energy	incinerator.money	fast_gas_boiler.energy	fast_gas_boiler.money	
177	2018-01-08 09:00:00	314.0197350716628	0.5	171.53831603462916	0.5	932.8873649477782	0.4	-763.5768029173804	0.2	-654.8686131366899	0.25	
178	2018-01-08 10:00:00	284.36980300481054	0.5	155.3415651644067	0.5	862.8412146786618	0.4	-701.1894328719422	0.2	-601.3631499759367	0.25	
179	2018-01-08 11:00:00	238.54718071967517	0.5	130.31022291042643	0.5	754.5880733536636	0.4	-604.7725882562652	0.2	-518.6728887275002	0.25	
180	2018-01-08 12:00:00	199.46317935882445	0.5	108.95996039967861	0.5	662.2545116352828	0.65	-522.5346913781876	0.2	-448.14296001559836	0.35	
181	2018-01-08 13:00:00	181.94276495568445	0.5	99.3891530672744	0.5	620.8636046580776	0.65	-485.6694272604286	0.2	-416.52609542060776	0.35	
182	2018-01-08 14:00:00	173.8564198465429	0.5	94.97185737539553	0.5	601.7601091301367	0.65	-468.6546899753091	0.2	-401.93369637676597	0.35	
183	2018-01-08 15:00:00	180.59504077082752	0.5	98.65293711862792	0.5	617.6796887367541	0.65	-482.83363771290874	0.2	-414.0940289133008	0.35	
184	2018-01-08 16:00:00	196.7677309891106	0.5	107.48752850238566	0.5	655.886679792636	0.65	-516.8631122831478	0.2	-443.2788270009844	0.35	
185	2018-01-08 17:00:00	291.1084239290952	0.5	159.02264490763906	0.5	687.7258390058706	0.65	-612.5305422643016	0.2	-525.3263655783032	0.35	
186	2018-01-08 18:00:00	305.9333899625213	0.5	167.12102034275028	0.5	531.7139588610203	0.65	-540.8863889417804	0.2	-463.8819802245115	0.35	
187	2018-01-08 19:00:00	330.1924252899459	0.5	180.3729074183869	0.5	589.0244454448429	0.65	-591.9306007971389	0.2	-507.6591773560368	0.35	
188	2018-01-08 20:00:00	353.10373643251353	0.5	192.888578545377	0.5	643.151016107342	0.65	-640.1390231049775	0.2	-549.0043079802551	0.35	
189	2018-01-08 21:00:00	366.58097828108276	0.5	200.25073803184176	0.5	674.9901753205767	0.65	-668.4969185801766	0.2	-573.3249730533247	0.35	
190	2018-01-08 22:00:00	385.4491168690797	0.5	210.55776131289247	0.5	719.5649982191054	0.65	-708.1979722454555	0.2	-607.3739041556222	0.35	
191	2018-01-08 23:00:00	322.1060801808043	0.5	175.955611726508	0.5	760.9559051963105	0.65	-677.7537018572596	0.2	-581.2638952463633	0.35	
192	2018-01-09 00:00:00	324.8015285505182	0.5	177.428043623801	0.5	767.3237370389576	0.4	-683.4252809522995	0.2	-586.1280282609773	0.25	
193	2018-01-09 01:00:00	312.6720108868059	0.5	170.8021000859827	0.5	738.6684937470462	0.4	-657.9031750246202	0.2	-564.2394296952145	0.25	
194	2018-01-09 02:00:00	295.1515964836659	0.5	161.23129275357846	0.5	697.277586769841	0.4	-621.0379109068613	0.2	-532.622565100224	0.25	
195	2018-01-09 03:00:00	276.283457895669	0.5	150.9242694725278	0.5	652.7027638713124	0.4	-581.3368572415825	0.2	-498.57363399792666	0.25	
196	2018-01-09 04:00:00	239.89490490453213	0.5	131.04643885907294	0.5	566.7370339955786	0.4	-504.7705394585448	0.2	-432.9078383006388	0.25	
197	2018-01-09 05:00:00	190.029110064826	0.5	103.80644875915327	0.5	448.93214490661	0.4	-399.84632620030806	0.2	-342.92137753028135	0.25	
198	2018-01-09 06:00:00	260.1107676773859	0.5	142.08967808877009	0.5	423.4608175360222	0.4	-444.46954432610335	0.2	-381.1917189760749	0.25	
199	2018-01-09 07:00:00	289.7606997442382	0.5	158.28642895899256	0.5	493.50696780513863	0.4	-506.85691437154145	0.2	-434.697182136828	0.25	
200	2018-01-09 08:00:00	304.58566577766436	0.5	166.38480439410384	0.5	719.5649982191054	0.4	-640.8884377395008	0.2	-549.6470306513729	0.25	
201	2018-01-09 09:00:00	229.11311142567672	0.5	125.15671126990111	0.5	732.3006619043992	0.4	-584.9220614236257	0.2	-501.6484231763514	0.25	
202	2018-01-09 10:00:00	253.37214675310133	0.5	138.40859834553768	0.5	789.6111484882218	0.4	-635.9662732789843	0.2	-545.4256203078768	0.25	
203	2018-01-09 11:00:00	292.45614811395205	0.5	159.7588608562855	0.5	881.9447102066026	0.4	-718.2041701570616	0.2	-615.9555490197785	0.25	
204	2018-01-09 12:00:00	320.75835599594745	0.5	175.21939577786156	0.5	948.8069445543956	0.65	-777.7557506549798	0.2	-667.0289456732246	0.35	
205	2018-01-09 13:00:00	323.45380436566126	0.5	176.6918276751545	0.5	955.1747763970425	0.65	-783.4273297500198	0.2	-671.8930786878385	0.35	
206	2018-01-09 14:00:00	309.9765625170921	0.5	169.32966818868974	0.5	923.3356171838078	0.65	-755.0694342748207	0.2	-647.5724136147691	0.35	
207	2018-01-09 15:00:00	295.1515964836659	0.5	161.23129275357846	0.5	888.3125420492495	0.65	-723.8757492521015	0.2	-620.8196820343924	0.35	
208	2018-01-09 16:00:00	285.71752718966746	0.5	156.07778111305313	0.5	866.0251305999852	0.65	-704.0252224194622	0.2	-603.7952164832437	0.35	
209	2018-01-09 17:00:00	363.8855299113689	0.5	198.7783061345488	0.5	859.6572987573383	0.65	-765.6631778303769	0.2	-656.657956972879	0.35	
210	2018-01-09 18:00:00	365.2332540962259	0.5	199.5145220831953	0.5	671.8062593992533	0.65	-665.6611290326567	0.2	-570.8929065460178	0.35	
211	2018-01-09 19:00:00	374.66732339022434	0.5	204.66803372372064	0.5	694.0936708485176	0.65	-685.511655865296	0.2	-587.9173720971664	0.35	
212	2018-01-09 20:00:00	390.8400136085074	0.5	213.50262510747837	0.5	732.3006619043992	0.65	-719.541130435535	0.2	-617.1021701848499	0.35	
213	2018-01-09 21:00:00	409.7081521965043	0.5	223.809648388529	0.5	776.8754848029279	0.65	-759.2421841008137	0.2	-651.1511012871473	0.35	
214	2018-01-09 22:00:00	429.9240149693581	0.5	234.8528876182262	0.5	824.63422362278	0.65	-801.7790273136125	0.2	-687.6320988967517	0.35	
215	2018-01-09 23:00:00	363.8855299113689	0.5	198.7783061345488	0.5	859.6572987573383	0.65	-765.6631778303769	0.2	-656.657956972879	0.35	
216	2018-01-10 00:00:00	366.58097828108276	0.5	200.25073803184176	0.5	866.0251305999852	0.4	-771.3347569254167	0.2	-661.5220899874929	0.25	
217	2018-01-10 01:00:00	373.31959920536735	0.5	203.93181777507414	0.5	881.9447102066026	0.4	-785.5137046630164	0.2	-673.6824225240277	0.25	
218	2018-01-10 02:00:00	378.71049594479507	0.5	206.87668156966006	0.5	894.6803738918966	0.4	-796.856862853096	0.2	-683.4106885532556	0.25	
219	2018-01-10 03:00:00	380.058220129652	0.5	207.61289751830654	0.5	897.86428981322	0.4	-799.6926524006161	0.2	-685.8427550605627	0.25	
220	2018-01-10 04:00:00	388.1445652387935	0.5	212.03019321018542	0.5	916.9677853411608	0.4	-816.7073896857355	0.2	-700.4351541044044	0.25	
221	2018-01-10 05:00:00	393.5354619782212	0.5	214.97505700477132	0.5	929.7034490264547	0.4	-828.050547875815	0.2	-710.1634201336321	0.25	
222	2018-01-10 06:00:00	489.22387910306264	0.5	267.24638935867114	0.5	964.726524161013	0.4	-926.5537674044888	0.2	-794.6430252182579	0.25	
223	2018-01-10 07:00:00	501.353396766775	0.5	273.87233289648947	0.5	993.3817674529242	0.4	-952.075873332168	0.2	-816.5316237840207	0.25	
224	2018-01-10 08:00:00	505.39656932134574	0.5	276.0809807424289	0.5	1193.968470496303	0.4	-1063.421080319968	0.2	-912.0249402401097	0.25	
225	2018-01-10 09:00:00	405.66497964193354	0.5	221.60100054258962	0.5	1149.3936475977746	0.4	-956.4104921487346	0.2	-820.2491356335631	0.25	
226	2018-01-10 10:00:00	353.10373643251353	0.5	192.888578545377	0.5	1025.2209266661591	0.4	-845.8146997954578	0.2	-725.3985418485917	0.25	
227	2018-01-10 11:00:00	289.7606997442382	0.5	158.28642895899256	0.5	875.5768783639556	0.4	-712.5325910620219	0.2	-611.0914160051645	0.25	
228	2018-01-10 12:00:00	241.242629089389	0.5	131.78265480771938	0.5	760.9559051963105	0.65	-610.4441673513048	0.2	-523.5370217421139	0.35	
229	2018-01-10 13:00:00	223.72221468624906	0.5	122.21184747531521	0.5	719.5649982191054	0.65	-573.578903233546	0.2	-491.9201571471235	0.35	
230	2018-01-10 14:00:00	223.72221468624906	0.5	122.21184747531521	0.5	719.5649982191054	0.65	-573.578903233546	0.2	-491.9201571471235	0.35	
231	2018-01-10 15:00:00	219.6790421316783	0.5	120.00319962937577	0.5	710.013250455135	0.65	-565.0715345909863	0.2	-484.62395762520265	0.35	
232	2018-01-10 16:00:00	219.6790421316783	0.5	120.00319962937577	0.5	710.013250455135	0.65	-565.0715345909863	0.2	-484.62395762520265	0.35	
233	2018-01-10 17:00:00	316.71518344137667	0.5	173.0107479319221	0.5	748.2202415110166	0.65	-666.4105436671799	0.2	-571.5356292171355	0.35	
234	2018-01-10 18:00:00	338.2787703990874	0.5	184.79020311026576	0.5	608.1279409727838	0.65	-608.9453380822583	0.2	-522.2515763998786	0.35	
235	2018-01-10 19:00:00	370.62415083565355	0.5	202.4593858777812	0.5	684.5419230845472	0.65	-677.0042872227364	0.2	-580.6211725752456	0.35	
236	2018-01-10 20:00:00	389.49228942365045	0.5	212.76640915883186	0.5	729.1167459830757	0.65	-716.7053408880151	0.2	-614.670103677543	0.35	
237	2018-01-10 21:00:00	405.66497964193354	0.5	221.60100054258962	0.5	767.3237370389576	0.65	-750.7348154582543	0.2	-643.8549017652266	0.35	
238	2018-01-10 22:00:00	411.0558763813612	0.5	224.54586433717552	0.5	780.0594007242514	0.65	-762.0779736483337	0.2	-653.5831677944542	0.35	
239	2018-01-10 23:00:00	342.32194295365815	0.5	186.99885095620516	0.5	808.7146440161627	0.65	-720.2905450700584	0.2	-617.7448928559678	0.35	
240	2018-01-11 00:00:00	377.36277175993814	0.5	206.1404656210136	0.5	891.496457970573	0.4	-794.0210733055761	0.2	-680.9786220459487	0.25	
241	2018-01-11 01:00:00	382.7536684993658	0.5	209.0853294155995	0.5	904.2321216558669	0.4	-805.3642314956558	0.2	-690.7068880751765	0.25	
242	2018-01-11 02:00:00	389.49228942365045	0.5	212.76640915883186	0.5	920.1517012624843	0.4	-819.5431792332553	0.2	-702.8672206117112	0.25	
243	2018-01-11 03:00:00	396.23091034793504	0.5	216.44748890206426	0.5	936.0712808691017	0.4	-833.7221269708549	0.2	-715.027553148246	0.25	
244	2018-01-11 04:00:00	373.31959920536735	0.5	203.93181777507414	0.5	881.9447102066026	0.4	-785.5137046630164	0.2	-673.6824225240277	0.25	
245	2018-01-11 05:00:00	359.8423573567982	0.5	196.5696582886094	0.5	850.1055509933678	0.4	-757.1558091878172	0.2	-649.3617574509582	0.25	
246	2018-01-11 06:00:00	427.22856659964424	0.5	233.38045572093324	0.5	818.2663917801331	0.4	-796.1074482185727	0.2	-682.7679658821378	0.25	
247	2018-01-11 07:00:00	411.0558763813612	0.5	224.54586433717552	0.5	780.0594007242514	0.4	-762.0779736483337	0.2	-653.5831677944542	0.25	
248	2018-01-11 08:00:00	389.49228942365045	0.5	212.76640915883186	0.5	920.1517012624843	0.4	-819.5431792332553	0.2	-702.8672206117112	0.25	
249	2018-01-11 09:00:00	280.3266304502398	0.5	153.13291731846724	0.5	853.2894669146914	0.4	-692.6820642293826	0.2	-594.0669504540159	0.25	
250	2018-01-11 10:00:00	264.1539402319567	0.5	144.2983259347095	0.5	815.0824758588096	0.4	-658.6525896591435	0.2	-564.8821523663323	0.25	
251	2018-01-11 11:00:00	241.242629089389	0.5	131.78265480771938	0.5	760.9559051963105	0.4	-610.4441673513048	0.2	-523.5370217421139	0.25	
252	2018-01-11 12:00:00	223.72221468624906	0.5	122.21184747531521	0.5	719.5649982191054	0.65	-573.578903233546	0.2	-491.9201571471235	0.35	
253	2018-01-11 13:00:00	212.94042120739368	0.5	116.32211988614338	0.5	694.0936708485176	0.65	-550.8925868533868	0.2	-472.4636250886679	0.35	
254	2018-01-11 14:00:00	210.24497283767982	0.5	114.84968798885042	0.5	687.7258390058706	0.65	-545.2210077583469	0.2	-467.59949207405396	0.35	
255	2018-01-11 15:00:00	219.6790421316783	0.5	120.00319962937577	0.5	710.013250455135	0.65	-565.0715345909863	0.2	-484.62395762520265	0.35	
256	2018-01-11 16:00:00	235.85173234996134	0.5	128.83779101313348	0.5	748.2202415110166	0.65	-599.1010091612253	0.2	-513.8087557128862	0.35	
257	2018-01-11 17:00:00	345.01739132337207	0.5	188.47128285349814	0.5	815.0824758588096	0.65	-725.9621241650981	0.2	-622.6090258705815	0.35	
258	2018-01-11 18:00:00	385.4491168690797	0.5	210.55776131289247	0.5	719.5649982191054	0.65	-708.1979722454555	0.2	-607.3739041556222	0.35	
259	2018-01-11 19:00:00	384.10139268422273	0.5	209.82154536424596	0.5	716.3810822977819	0.65	-705.3621826979354	0.2	-604.9418376483151	0.35	
260	2018-01-11 20:00:00	349.06056387794274	0.5	190.67993069943756	0.5	633.5992683433715	0.65	-631.6316544624176	0.2	-541.7081084583342	0.35	
261	2018-01-11 21:00:00	335.58332202937356	0.5	183.3177712129728	0.5	601.7601091301367	0.65	-603.2737589872185	0.2	-517.3874433852645	0.35	
262	2018-01-11 22:00:00	334.23559784451663	0.5	182.5815552643263	0.5	598.5761932088134	0.65	-600.4379694396987	0.2	-514.9553768779576	0.35	
263	2018-01-11 23:00:00	242.59035327424596	0.5	132.51887075636589	0.5	573.1048658382256	0.65	-510.44211855358463	0.2	-437.7719713152527	0.35	
264	2018-01-12 00:00:00	241.242629089389	0.5	131.78265480771938	0.5	569.920949916902	0.4	-507.6063290060647	0.2	-435.3399048079457	0.25	
265	2018-01-12 01:00:00	303.23794159280743	0.5	165.64858844545734	0.5	716.3810822977819	0.4	-638.0526481919807	0.2	-547.2149641440658	0.25	
266	2018-01-12 02:00:00	354.45146061737046	0.5	193.6247944940235	0.5	837.369887308074	0.4	-745.8126509977376	0.2	-639.6334914217304	0.25	
267	2018-01-12 03:00:00	376.0150475750812	0.5	205.4042496723671	0.5	888.3125420492495	0.4	-791.1852837580561	0.2	-678.5465555386417	0.25	
268	2018-01-12 04:00:00	407.0127038267904	0.5	222.33721649123606	0.5	961.5426082396895	0.4	-856.4084433510143	0.2	-734.4840852067018	0.25	
269	2018-01-12 05:00:00	424.53311822993044	0.5	231.9080238236403	0.5	1002.9335152168946	0.4	-893.2737074687731	0.2	-766.1009498016922	0.25	
270	2018-01-12 06:00:00	528.3078804639134	0.5	288.596651869419	0.5	1057.060085879394	0.4	-1008.7916642825663	0.2	-865.1729539301598	0.25	
271	2018-01-12 07:00:00	545.8282948670534	0.5	298.1674592018232	0.5	1098.450992856599	0.4	-1045.6569284003251	0.2	-896.7898185251503	0.25	
272	2018-01-12 08:00:00	551.2191916064811	0.5	301.1123229964091	0.5	1302.2216118213012	0.4	-1159.837924935645	0.2	-994.7152014885463	0.25	
273	2018-01-12 09:00:00	447.4444293724981	0.5	244.42369495063042	0.5	1248.0950411588024	0.4	-1044.319968121852	0.2	-895.643197360079	0.25	
274	2018-01-12 10:00:00	389.49228942365045	0.5	212.76640915883186	0.5	1111.1866565418927	0.4	-922.3810175784956	0.2	-791.0643375458795	0.25	
275	2018-01-12 11:00:00	326.1492527353751	0.5	178.16425957244743	0.5	961.5426082396895	0.4	-789.0989088450597	0.2	-676.7572117024525	0.25	
276	2018-01-12 12:00:00	277.63118208052595	0.5	151.6604854211743	0.5	846.9216350720444	0.65	-687.0104851343426	0.2	-589.202817439402	0.35	
277	2018-01-12 13:00:00	247.98125001367362	0.5	135.46373455095178	0.5	776.8754848029279	0.65	-624.6231150889046	0.2	-535.6973542786488	0.35	
278	2018-01-12 14:00:00	229.11311142567672	0.5	125.15671126990111	0.5	732.3006619043992	0.65	-584.9220614236257	0.2	-501.6484231763514	0.35	
279	2018-01-12 15:00:00	215.6358695771075	0.5	117.79455178343633	0.5	700.4615026911645	0.65	-556.5641659484266	0.2	-477.32775810328184	0.35	
280	2018-01-12 16:00:00	230.46083561053368	0.5	125.8929272185476	0.5	735.4845778257228	0.65	-587.7578509711457	0.2	-504.08048968365836	0.35	
281	2018-01-12 17:00:00	349.06056387794274	0.5	190.67993069943756	0.5	824.63422362278	0.65	-734.4694928076577	0.2	-629.9052253925024	0.35	
282	2018-01-12 18:00:00	396.23091034793504	0.5	216.44748890206426	0.5	745.0363255896931	0.65	-730.8842886256147	0.2	-626.8304362140777	0.35	
283	2018-01-12 19:00:00	448.792153557355	0.5	245.15991089927684	0.5	869.2090465213088	0.65	-841.4800809788914	0.2	-721.6810299990492	0.35	
284	2018-01-12 20:00:00	485.1807065484919	0.5	265.03774151273177	0.5	955.1747763970425	0.65	-918.046398761929	0.2	-787.3468256963371	0.35	
285	2018-01-12 21:00:00	502.7011209516319	0.5	274.60854884513594	0.5	996.5656833742478	0.65	-954.911662879688	0.2	-818.9636902913277	0.35	
286	2018-01-12 22:00:00	526.9601562790565	0.5	287.86043592077255	0.5	1053.8761699580702	0.65	-1005.9558747350463	0.2	-862.7408874228528	0.35	
287	2018-01-12 23:00:00	473.0511888847796	0.5	258.41179797491344	0.5	1117.5544883845398	0.65	-995.36213117949	0.2	-853.6553440647427	0.35	
288	2018-01-13 00:00:00	483.832982363635	0.5	264.30152556408524	0.5	1143.0258157551275	0.4	-1018.0484475596494	0.2	-873.1118761231984	0.25	
289	2018-01-13 01:00:00	493.26705165763343	0.5	269.4550372046106	0.5	1165.313227204392	0.4	-1037.898974392289	0.2	-890.1363416743471	0.25	
290	2018-01-13 02:00:00	500.0056725819181	0.5	273.136116947843	0.5	1181.2328068110094	0.4	-1052.0779221298885	0.2	-902.296674210882	0.25	
291	2018-01-13 03:00:00	498.65794839706115	0.5	272.3999009991965	0.5	1178.0488908896857	0.4	-1049.2421325823684	0.2	-899.864607703575	0.25	
292	2018-01-13 04:00:00	486.52843073334884	0.5	265.77395746137825	0.5	1149.3936475977746	0.4	-1023.7200266546894	0.2	-877.9760091378125	0.25	
293	2018-01-13 05:00:00	487.87615491820577	0.5	266.5101734100247	0.5	1152.577563519098	0.4	-1026.5558162022091	0.2	-880.4080756451193	0.25	
294	2018-01-13 06:00:00	567.3918818247641	0.5	309.94691438016685	0.5	1149.3936475977746	0.4	-1091.0295611606439	0.2	-935.7028826420617	0.25	
295	2018-01-13 07:00:00	564.6964334550503	0.5	308.4744824828739	0.5	1143.0258157551275	0.4	-1085.3579820656041	0.2	-930.8387496274477	0.25	
296	2018-01-13 08:00:00	574.1305027490488	0.5	313.6279941233992	0.5	1165.313227204392	0.4	-1105.2085088982435	0.2	-947.8632151785965	0.25	
297	2018-01-13 09:00:00	548.5237432367672	0.5	299.6398910991162	0.5	1104.8188246992459	0.4	-1051.328507495365	0.2	-901.6539515397642	0.25	
298	2018-01-13 10:00:00	505.39656932134574	0.5	276.0809807424289	0.5	1002.9335152168946	0.4	-960.5832419747278	0.2	-823.8278233059415	0.25	
299	2018-01-13 11:00:00	466.312567960495	0.5	254.73071823168107	0.5	910.599953498514	0.4	-878.3453450966504	0.2	-753.2978945940397	0.25	
300	2018-01-13 12:00:00	416.44677312078886	0.5	227.49072813176141	0.5	792.7950644095453	0.65	-773.4211318384134	0.2	-663.3114338236821	0.35	
301	2018-01-13 13:00:00	371.9718750205105	0.5	203.1956018264277	0.5	687.7258390058706	0.65	-679.8400767702564	0.2	-583.0532390825525	0.35	
302	2018-01-13 14:00:00	350.4082880627997	0.5	191.41614664808404	0.5	636.783184264695	0.65	-634.4674440099376	0.2	-544.1401749656411	0.35	
303	2018-01-13 15:00:00	342.32194295365815	0.5	186.99885095620516	0.5	617.6796887367541	0.65	-617.4527067248181	0.2	-529.5477759217994	0.35	
304	2018-01-13 16:00:00	335.58332202937356	0.5	183.3177712129728	0.5	601.7601091301367	0.65	-603.2737589872185	0.2	-517.3874433852645	0.35	
305	2018-01-13 17:00:00	345.01739132337207	0.5	188.47128285349814	0.5	624.0475205794012	0.65	-623.1242858198581	0.2	-534.4119089364134	0.35	
306	2018-01-13 18:00:00	370.62415083565355	0.5	202.4593858777812	0.5	684.5419230845472	0.65	-677.0042872227364	0.2	-580.6211725752456	0.35	
307	2018-01-13 19:00:00	367.9287024659397	0.5	200.98695398048824	0.5	678.1740912419002	0.65	-671.3327081276965	0.2	-575.7570395606316	0.35	
308	2018-01-13 20:00:00	336.9310462142305	0.5	184.05398716161926	0.5	604.9440250514602	0.65	-606.1095485347385	0.2	-519.8195098925715	0.35	
309	2018-01-13 21:00:00	301.8902174079505	0.5	164.91237249681086	0.5	522.1622110970499	0.65	-532.3790202992207	0.2	-456.58578070259057	0.35	
310	2018-01-13 22:00:00	265.50166441681364	0.5	145.03454188335598	0.5	436.19648122131605	0.65	-455.812702516183	0.2	-390.91998500530275	0.35	
311	2018-01-13 23:00:00	145.5542119645476	0.5	79.51132245381953	0.5	343.8629195029353	0.65	-306.2652711321508	0.2	-262.6631827891516	0.35	
312	2018-01-14 00:00:00	123.99062500683681	0.5	67.73186727547589	0.5	292.9202647617597	0.4	-260.89263837183216	0.2	-223.75011867224026	0.25	
313	2018-01-14 01:00:00	123.99062500683681	0.5	67.73186727547589	0.5	292.9202647617597	0.4	-260.89263837183216	0.2	-223.75011867224026	0.25	
314	2018-01-14 02:00:00	130.72924593112143	0.5	71.41294701870827	0.5	308.83984436837704	0.4	-275.0715861094317	0.2	-235.91045120877504	0.25	
315	2018-01-14 03:00:00	141.5110394099768	0.5	77.30267460788009	0.5	334.3111717389649	0.4	-297.7579024895911	0.2	-255.36698326723078	0.25	
316	2018-01-14 04:00:00	146.90193614940446	0.5	80.24753840246599	0.5	347.04683542425875	0.4	-309.1010606796707	0.2	-265.0952492964586	0.25	
317	2018-01-14 05:00:00	145.5542119645476	0.5	79.51132245381953	0.5	343.8629195029353	0.4	-306.2652711321508	0.2	-262.6631827891516	0.25	
318	2018-01-14 06:00:00	231.80855979539058	0.5	126.62914316719406	0.5	356.5985831882292	0.4	-384.91796382818507	0.2	-330.1183223226287	0.25	
319	2018-01-14 07:00:00	239.89490490453213	0.5	131.04643885907294	0.5	375.7020787161701	0.4	-401.93270111330463	0.2	-344.7107213664705	0.25	
320	2018-01-14 08:00:00	245.2858016439598	0.5	133.99130265365883	0.5	388.43774240146394	0.4	-413.2758593033842	0.2	-354.4389873956983	0.25	
321	2018-01-14 09:00:00	247.98125001367362	0.5	135.46373455095178	0.5	394.80557424411086	0.4	-418.947438398424	0.2	-359.3031204103122	0.25	
