simulation_time	physical_time	flexible_loads.LVE.energy	flexible_loads.LVE.money	rigid_electricity_consumption.LVE.energy	rigid_electricity_consumption.LVE.money	
2840	2021-04-29 08:00:00	1500	0.18	6431.77608618233	0.18	
2841	2021-04-29 09:00:00	1500	0.2	6009.104724422172	0.2	
2842	2021-04-29 10:00:00	1500	0.2	7094.910298720033	0.2	
2843	2021-04-29 11:00:00	1500	0.2	6579.6153917868105	0.2	
2844	2021-04-29 12:00:00	1500	0.2	6506.71530108979	0.2	
2845	2021-04-29 13:00:00	1500	0.2	6169.933747309936	0.2	
2846	2021-04-29 14:00:00	1500	0.2	7201.123939780275	0.2	
2847	2021-04-29 15:00:00	1500	0.2	7311.418471131867	0.2	
2848	2021-04-29 16:00:00	1500	0.2	8625.814104826932	0.2	
2849	2021-04-29 17:00:00	1500	0.18	11353.032733848897	0.18	
2850	2021-04-29 18:00:00	1500	0.18	12185.698312905246	0.18	
2851	2021-04-29 19:00:00	1500	0.18	11842.290755231372	0.18	
2852	2021-04-29 20:00:00	1500	0.18	13207.380570419704	0.18	
2853	2021-04-29 21:00:00	1500	0.2	13006.32253781831	0.2	
2854	2021-04-29 22:00:00	1500	0.2	12225.272685692415	0.2	
2855	2021-04-29 23:00:00	1500	0.2	9886.420223291672	0.2	
2856	2021-04-30 00:00:00	1500	0.2	7343.483005487308	0.2	
2857	2021-04-30 01:00:00	1500	0.2	7379.193763706708	0.2	
2858	2021-04-30 02:00:00	1500	0.2	7216.379073140076	0.2	
2859	2021-04-30 03:00:00	1500	0.2	6736.0122318550475	0.2	
2860	2021-04-30 04:00:00	1500	0.2	5781.104151826693	0.2	
2861	2021-04-30 05:00:00	1500	0.18	5213.660882574736	0.18	
2862	2021-04-30 06:00:00	1500	0.18	5281.6527350959195	0.18	
2863	2021-04-30 07:00:00	1500	0.18	4955.5625148261615	0.18	
2864	2021-04-30 08:00:00	1500	0.18	6431.77608618233	0.18	
2865	2021-04-30 09:00:00	1500	0.2	6009.104724422172	0.2	
2866	2021-04-30 10:00:00	1500	0.2	7094.910298720033	0.2	
2867	2021-04-30 11:00:00	1500	0.2	6579.6153917868105	0.2	
2868	2021-04-30 12:00:00	1500	0.2	6506.71530108979	0.2	
2869	2021-04-30 13:00:00	1500	0.2	6169.933747309936	0.2	
2870	2021-04-30 14:00:00	1500	0.2	7201.123939780275	0.2	
2871	2021-04-30 15:00:00	1500	0.2	7311.418471131867	0.2	
2872	2021-04-30 16:00:00	1500	0.2	8625.814104826932	0.2	
2873	2021-04-30 17:00:00	1500	0.18	11353.032733848897	0.18	
2874	2021-04-30 18:00:00	1500	0.18	12185.698312905246	0.18	
2875	2021-04-30 19:00:00	1500	0.18	11842.290755231372	0.18	
2876	2021-04-30 20:00:00	1500	0.18	13207.380570419704	0.18	
2877	2021-04-30 21:00:00	1500	0.2	13006.32253781831	0.2	
2878	2021-04-30 22:00:00	1500	0.2	12225.272685692415	0.2	
2879	2021-04-30 23:00:00	1500	0.2	9886.420223291672	0.2	
2880	2021-05-01 00:00:00	1500	0.2	6369.478677999623	0.2	
2881	2021-05-01 01:00:00	1500	0.2	4472.3349790532575	0.2	
2882	2021-05-01 02:00:00	1500	0.2	5468.770257176198	0.2	
2883	2021-05-01 03:00:00	1500	0.2	4294.11838394761	0.2	
2884	2021-05-01 04:00:00	1500	0.2	4429.522220770957	0.2	
2885	2021-05-01 05:00:00	1500	0.18	4152.273399560021	0.18	
2886	2021-05-01 06:00:00	1500	0.18	5341.181137572287	0.18	
2887	2021-05-01 07:00:00	1500	0.18	6824.227090242572	0.18	
2888	2021-05-01 08:00:00	1500	0.18	5586.1452190648715	0.18	
2889	2021-05-01 09:00:00	1500	0.2	5385.784695219862	0.2	
2890	2021-05-01 10:00:00	1500	0.2	5206.37684384393	0.2	
2891	2021-05-01 11:00:00	1500	0.2	4406.263817070112	0.2	
2892	2021-05-01 12:00:00	1500	0.2	3889.0482864982723	0.2	
2893	2021-05-01 13:00:00	1500	0.2	4421.291032666132	0.2	
2894	2021-05-01 14:00:00	1500	0.2	5001.974813268348	0.2	
2895	2021-05-01 15:00:00	1500	0.2	5292.45054347527	0.2	
2896	2021-05-01 16:00:00	1500	0.2	8330.58974960419	0.2	
2897	2021-05-01 17:00:00	1500	0.18	9482.980938091247	0.18	
2898	2021-05-01 18:00:00	1500	0.18	9757.797006457253	0.18	
2899	2021-05-01 19:00:00	1500	0.18	9710.76196725473	0.18	
2900	2021-05-01 20:00:00	1500	0.18	11438.15274009018	0.18	
2901	2021-05-01 21:00:00	1500	0.2	10926.224437636	0.2	
2902	2021-05-01 22:00:00	1500	0.2	9472.201753689633	0.2	
2903	2021-05-01 23:00:00	1500	0.2	7392.232736911057	0.2	
2904	2021-05-02 00:00:00	1500	0.2	4706.3736904261605	0.2	
2905	2021-05-02 01:00:00	1500	0.2	5395.419404531551	0.2	
2906	2021-05-02 02:00:00	1500	0.2	4983.917525567023	0.2	
2907	2021-05-02 03:00:00	1500	0.2	4535.1202340273785	0.2	
2908	2021-05-02 04:00:00	1500	0.2	4312.965608510613	0.2	
2909	2021-05-02 05:00:00	1500	0.18	4209.191836163492	0.18	
2910	2021-05-02 06:00:00	1500	0.18	5315.0536858255755	0.18	
2911	2021-05-02 07:00:00	1500	0.18	6834.915732679586	0.18	
2912	2021-05-02 08:00:00	1500	0.18	5580.99740840201	0.18	
2913	2021-05-02 09:00:00	1500	0.2	5387.832507678763	0.2	
2914	2021-05-02 10:00:00	1500	0.2	5205.5930986497115	0.2	
2915	2021-05-02 11:00:00	1500	0.2	4406.565285084329	0.2	
2916	2021-05-02 12:00:00	1500	0.2	3889.048286499584	0.2	
2917	2021-05-02 13:00:00	1500	0.2	4421.2910326654655	0.2	
2918	2021-05-02 14:00:00	1500	0.2	5001.974812793225	0.2	
2919	2021-05-02 15:00:00	1500	0.2	5292.450543739862	0.2	
2920	2021-05-02 16:00:00	1500	0.2	8330.589749457004	0.2	
2921	2021-05-02 17:00:00	1500	0.18	9482.980938173196	0.18	
2922	2021-05-02 18:00:00	1500	0.18	9757.797006411622	0.18	
2923	2021-05-02 19:00:00	1500	0.18	9710.761967280134	0.18	
2924	2021-05-02 20:00:00	1500	0.18	11438.152740076035	0.18	
2925	2021-05-02 21:00:00	1500	0.2	10926.224437643876	0.2	
2926	2021-05-02 22:00:00	1500	0.2	9472.20175368525	0.2	
2927	2021-05-02 23:00:00	1500	0.2	7392.2327369134955	0.2	
2928	2021-05-03 00:00:00	1500	0.2	4706.373690424804	0.2	
2929	2021-05-03 01:00:00	1500	0.2	5395.41940453231	0.2	
2930	2021-05-03 02:00:00	1500	0.2	4983.917525566598	0.2	
2931	2021-05-03 03:00:00	1500	0.2	4535.120234027608	0.2	
2932	2021-05-03 04:00:00	1500	0.2	4312.965608510486	0.2	
2933	2021-05-03 05:00:00	1500	0.18	4209.191836163561	0.18	
2934	2021-05-03 06:00:00	1500	0.18	5315.053685825529	0.18	
2935	2021-05-03 07:00:00	1500	0.18	6834.915732679609	0.18	
2936	2021-05-03 08:00:00	1500	0.18	5580.997408401999	0.18	
2937	2021-05-03 09:00:00	1500	0.2	5387.832507678775	0.2	
2938	2021-05-03 10:00:00	1500	0.2	5205.5930986497115	0.2	
2939	2021-05-03 11:00:00	1500	0.2	4406.565285084329	0.2	
2940	2021-05-03 12:00:00	1500	0.2	3889.048286499584	0.2	
2941	2021-05-03 13:00:00	1500	0.2	4421.2910326654655	0.2	
2942	2021-05-03 14:00:00	1500	0.2	5001.974812793225	0.2	
2943	2021-05-03 15:00:00	1500	0.2	5292.450543739862	0.2	
2944	2021-05-03 16:00:00	1500	0.2	8330.589749457004	0.2	
2945	2021-05-03 17:00:00	1500	0.18	9482.980938173196	0.18	
2946	2021-05-03 18:00:00	1500	0.18	9757.797006411622	0.18	
2947	2021-05-03 19:00:00	1500	0.18	9710.761967280134	0.18	
2948	2021-05-03 20:00:00	1500	0.18	11438.152740076035	0.18	
2949	2021-05-03 21:00:00	1500	0.2	10926.224437643876	0.2	
2950	2021-05-03 22:00:00	1500	0.2	9472.20175368525	0.2	
2951	2021-05-03 23:00:00	1500	0.2	7392.2327369134955	0.2	
2952	2021-05-04 00:00:00	1500	0.2	4706.373690424804	0.2	
2953	2021-05-04 01:00:00	1500	0.2	5395.41940453231	0.2	
2954	2021-05-04 02:00:00	1500	0.2	4983.917525566598	0.2	
2955	2021-05-04 03:00:00	1500	0.2	4535.120234027608	0.2	
2956	2021-05-04 04:00:00	1500	0.2	4312.965608510486	0.2	
2957	2021-05-04 05:00:00	1500	0.18	4209.191836163561	0.18	
2958	2021-05-04 06:00:00	1500	0.18	5315.053685825529	0.18	
2959	2021-05-04 07:00:00	1500	0.18	6834.915732679609	0.18	
2960	2021-05-04 08:00:00	1500	0.18	5580.997408401999	0.18	
2961	2021-05-04 09:00:00	1500	0.2	5387.832507678775	0.2	
2962	2021-05-04 10:00:00	1500	0.2	5205.5930986497115	0.2	
2963	2021-05-04 11:00:00	1500	0.2	4406.565285084329	0.2	
2964	2021-05-04 12:00:00	1500	0.2	3889.048286499584	0.2	
2965	2021-05-04 13:00:00	1500	0.2	4421.2910326654655	0.2	
2966	2021-05-04 14:00:00	1500	0.2	5001.974812793225	0.2	
2967	2021-05-04 15:00:00	1500	0.2	5292.450543739862	0.2	
2968	2021-05-04 16:00:00	1500	0.2	8330.589749457004	0.2	
2969	2021-05-04 17:00:00	1500	0.18	9482.980938173196	0.18	
2970	2021-05-04 18:00:00	1500	0.18	9757.797006411622	0.18	
2971	2021-05-04 19:00:00	1500	0.18	9710.761967280134	0.18	
2972	2021-05-04 20:00:00	1500	0.18	11438.152740076035	0.18	
2973	2021-05-04 21:00:00	1500	0.2	10926.224437643876	0.2	
2974	2021-05-04 22:00:00	1500	0.2	9472.20175368525	0.2	
2975	2021-05-04 23:00:00	1500	0.2	7392.2327369134955	0.2	
2976	2021-05-05 00:00:00	1500	0.2	4706.373690424804	0.2	
2977	2021-05-05 01:00:00	1500	0.2	5395.41940453231	0.2	
2978	2021-05-05 02:00:00	1500	0.2	4983.917525566598	0.2	
2979	2021-05-05 03:00:00	1500	0.2	4535.120234027608	0.2	
2980	2021-05-05 04:00:00	1500	0.2	4312.965608510486	0.2	
2981	2021-05-05 05:00:00	1500	0.18	4209.191836163561	0.18	
2982	2021-05-05 06:00:00	1500	0.18	5315.053685825529	0.18	
2983	2021-05-05 07:00:00	1500	0.18	6834.915732679609	0.18	
2984	2021-05-05 08:00:00	1500	0.18	5580.997408401999	0.18	
2985	2021-05-05 09:00:00	1500	0.2	5387.832507678775	0.2	
2986	2021-05-05 10:00:00	1500	0.2	5205.5930986497115	0.2	
2987	2021-05-05 11:00:00	1500	0.2	4406.565285084329	0.2	
2988	2021-05-05 12:00:00	1500	0.2	3889.048286499584	0.2	
2989	2021-05-05 13:00:00	1500	0.2	4421.2910326654655	0.2	
2990	2021-05-05 14:00:00	1500	0.2	5001.974812793225	0.2	
2991	2021-05-05 15:00:00	1500	0.2	5292.450543739862	0.2	
2992	2021-05-05 16:00:00	1500	0.2	8330.589749457004	0.2	
2993	2021-05-05 17:00:00	1500	0.18	9482.980938173196	0.18	
2994	2021-05-05 18:00:00	1500	0.18	9757.797006411622	0.18	
2995	2021-05-05 19:00:00	1500	0.18	9710.761967280134	0.18	
2996	2021-05-05 20:00:00	1500	0.18	11438.152740076035	0.18	
2997	2021-05-05 21:00:00	1500	0.2	10926.224437643876	0.2	
2998	2021-05-05 22:00:00	1500	0.2	9472.20175368525	0.2	
2999	2021-05-05 23:00:00	1500	0.2	7392.2327369134955	0.2	
3000	2021-05-06 00:00:00	1500	0.2	4706.373690424804	0.2	
3001	2021-05-06 01:00:00	1500	0.2	5395.41940453231	0.2	
3002	2021-05-06 02:00:00	1500	0.2	4983.917525566598	0.2	
3003	2021-05-06 03:00:00	1500	0.2	4535.120234027608	0.2	
3004	2021-05-06 04:00:00	1500	0.2	4312.965608510486	0.2	
3005	2021-05-06 05:00:00	1500	0.18	4209.191836163561	0.18	
3006	2021-05-06 06:00:00	1500	0.18	5315.053685825529	0.18	
3007	2021-05-06 07:00:00	1500	0.18	6834.915732679609	0.18	
3008	2021-05-06 08:00:00	1500	0.18	5580.997408401999	0.18	
3009	2021-05-06 09:00:00	1500	0.2	5387.832507678775	0.2	
3010	2021-05-06 10:00:00	1500	0.2	5205.5930986497115	0.2	
3011	2021-05-06 11:00:00	1500	0.2	4406.565285084329	0.2	
3012	2021-05-06 12:00:00	1500	0.2	3889.048286499584	0.2	
3013	2021-05-06 13:00:00	1500	0.2	4421.2910326654655	0.2	
3014	2021-05-06 14:00:00	1500	0.2	5001.974812793225	0.2	
3015	2021-05-06 15:00:00	1500	0.2	5292.450543739862	0.2	
3016	2021-05-06 16:00:00	1500	0.2	8330.589749457004	0.2	
3017	2021-05-06 17:00:00	1500	0.18	9482.980938173196	0.18	
3018	2021-05-06 18:00:00	1500	0.18	9757.797006411622	0.18	
3019	2021-05-06 19:00:00	1500	0.18	9710.761967280134	0.18	
3020	2021-05-06 20:00:00	1500	0.18	11438.152740076035	0.18	
3021	2021-05-06 21:00:00	1500	0.2	10926.224437643876	0.2	
3022	2021-05-06 22:00:00	1500	0.2	9472.20175368525	0.2	
3023	2021-05-06 23:00:00	1500	0.2	7392.2327369134955	0.2	
3024	2021-05-07 00:00:00	1500	0.2	4706.373690424804	0.2	
3025	2021-05-07 01:00:00	1500	0.2	5395.41940453231	0.2	
3026	2021-05-07 02:00:00	1500	0.2	4983.917525566598	0.2	
3027	2021-05-07 03:00:00	1500	0.2	4535.120234027608	0.2	
3028	2021-05-07 04:00:00	1500	0.2	4312.965608510486	0.2	
3029	2021-05-07 05:00:00	1500	0.18	4209.191836163561	0.18	
3030	2021-05-07 06:00:00	1500	0.18	5315.053685825529	0.18	
3031	2021-05-07 07:00:00	1500	0.18	6834.915732679609	0.18	
3032	2021-05-07 08:00:00	1500	0.18	5580.997408401999	0.18	
3033	2021-05-07 09:00:00	1500	0.2	5387.832507678775	0.2	
3034	2021-05-07 10:00:00	1500	0.2	5205.5930986497115	0.2	
3035	2021-05-07 11:00:00	1500	0.2	4406.565285084329	0.2	
3036	2021-05-07 12:00:00	1500	0.2	3889.048286499584	0.2	
3037	2021-05-07 13:00:00	1500	0.2	4421.2910326654655	0.2	
3038	2021-05-07 14:00:00	1500	0.2	5001.974812793225	0.2	
3039	2021-05-07 15:00:00	1500	0.2	5292.450543739862	0.2	
3040	2021-05-07 16:00:00	1500	0.2	8330.589749457004	0.2	
3041	2021-05-07 17:00:00	1500	0.18	9482.980938173196	0.18	
3042	2021-05-07 18:00:00	1500	0.18	9757.797006411622	0.18	
3043	2021-05-07 19:00:00	1500	0.18	9710.761967280134	0.18	
3044	2021-05-07 20:00:00	1500	0.18	11438.152740076035	0.18	
3045	2021-05-07 21:00:00	1500	0.2	10926.224437643876	0.2	
3046	2021-05-07 22:00:00	1500	0.2	9472.20175368525	0.2	
3047	2021-05-07 23:00:00	1500	0.2	7392.2327369134955	0.2	
3048	2021-05-08 00:00:00	1500	0.2	4706.373690424804	0.2	
3049	2021-05-08 01:00:00	1500	0.2	5395.41940453231	0.2	
3050	2021-05-08 02:00:00	1500	0.2	4983.917525566598	0.2	
3051	2021-05-08 03:00:00	1500	0.2	4535.120234027608	0.2	
3052	2021-05-08 04:00:00	1500	0.2	4312.965608510486	0.2	
3053	2021-05-08 05:00:00	1500	0.18	4209.191836163561	0.18	
3054	2021-05-08 06:00:00	1500	0.18	5315.053685825529	0.18	
3055	2021-05-08 07:00:00	1500	0.18	6834.915732679609	0.18	
3056	2021-05-08 08:00:00	1500	0.18	5580.997408401999	0.18	
3057	2021-05-08 09:00:00	1500	0.2	5387.832507678775	0.2	
3058	2021-05-08 10:00:00	1500	0.2	5205.5930986497115	0.2	
3059	2021-05-08 11:00:00	1500	0.2	4406.565285084329	0.2	
3060	2021-05-08 12:00:00	1500	0.2	3889.048286499584	0.2	
3061	2021-05-08 13:00:00	1500	0.2	4421.2910326654655	0.2	
3062	2021-05-08 14:00:00	1500	0.2	5001.974812793225	0.2	
3063	2021-05-08 15:00:00	1500	0.2	5292.450543739862	0.2	
3064	2021-05-08 16:00:00	1500	0.2	8330.589749457004	0.2	
3065	2021-05-08 17:00:00	1500	0.18	9482.980938173196	0.18	
3066	2021-05-08 18:00:00	1500	0.18	9757.797006411622	0.18	
3067	2021-05-08 19:00:00	1500	0.18	9710.761967280134	0.18	
3068	2021-05-08 20:00:00	1500	0.18	11438.152740076035	0.18	
3069	2021-05-08 21:00:00	1500	0.2	10926.224437643876	0.2	
3070	2021-05-08 22:00:00	1500	0.2	9472.20175368525	0.2	
3071	2021-05-08 23:00:00	1500	0.2	7392.2327369134955	0.2	
3072	2021-05-09 00:00:00	1500	0.2	4706.373690424804	0.2	
3073	2021-05-09 01:00:00	1500	0.2	5395.41940453231	0.2	
3074	2021-05-09 02:00:00	1500	0.2	4983.917525566598	0.2	
3075	2021-05-09 03:00:00	1500	0.2	4535.120234027608	0.2	
3076	2021-05-09 04:00:00	1500	0.2	4312.965608510486	0.2	
3077	2021-05-09 05:00:00	1500	0.18	4209.191836163561	0.18	
3078	2021-05-09 06:00:00	1500	0.18	5315.053685825529	0.18	
3079	2021-05-09 07:00:00	1500	0.18	6834.915732679609	0.18	
3080	2021-05-09 08:00:00	1500	0.18	5580.997408401999	0.18	
3081	2021-05-09 09:00:00	1500	0.2	5387.832507678775	0.2	
3082	2021-05-09 10:00:00	1500	0.2	5205.5930986497115	0.2	
3083	2021-05-09 11:00:00	1500	0.2	4406.565285084329	0.2	
3084	2021-05-09 12:00:00	1500	0.2	3889.048286499584	0.2	
3085	2021-05-09 13:00:00	1500	0.2	4421.2910326654655	0.2	
3086	2021-05-09 14:00:00	1500	0.2	5001.974812793225	0.2	
3087	2021-05-09 15:00:00	1500	0.2	5292.450543739862	0.2	
3088	2021-05-09 16:00:00	1500	0.2	8330.589749457004	0.2	
3089	2021-05-09 17:00:00	1500	0.18	9482.980938173196	0.18	
3090	2021-05-09 18:00:00	1500	0.18	9757.797006411622	0.18	
3091	2021-05-09 19:00:00	1500	0.18	9710.761967280134	0.18	
3092	2021-05-09 20:00:00	1500	0.18	11438.152740076035	0.18	
3093	2021-05-09 21:00:00	1500	0.2	10926.224437643876	0.2	
3094	2021-05-09 22:00:00	1500	0.2	9472.20175368525	0.2	
3095	2021-05-09 23:00:00	1500	0.2	7392.2327369134955	0.2	
3096	2021-05-10 00:00:00	1500	0.2	4706.373690424804	0.2	
3097	2021-05-10 01:00:00	1500	0.2	5395.41940453231	0.2	
3098	2021-05-10 02:00:00	1500	0.2	4983.917525566598	0.2	
3099	2021-05-10 03:00:00	1500	0.2	4535.120234027608	0.2	
3100	2021-05-10 04:00:00	1500	0.2	4312.965608510486	0.2	
3101	2021-05-10 05:00:00	1500	0.18	4209.191836163561	0.18	
3102	2021-05-10 06:00:00	1500	0.18	5315.053685825529	0.18	
3103	2021-05-10 07:00:00	1500	0.18	6834.915732679609	0.18	
3104	2021-05-10 08:00:00	1500	0.18	5580.997408401999	0.18	
3105	2021-05-10 09:00:00	1500	0.2	5387.832507678775	0.2	
3106	2021-05-10 10:00:00	1500	0.2	5205.5930986497115	0.2	
3107	2021-05-10 11:00:00	1500	0.2	4406.565285084329	0.2	
3108	2021-05-10 12:00:00	1500	0.2	3889.048286499584	0.2	
3109	2021-05-10 13:00:00	1500	0.2	4421.2910326654655	0.2	
3110	2021-05-10 14:00:00	1500	0.2	5001.974812793225	0.2	
3111	2021-05-10 15:00:00	1500	0.2	5292.450543739862	0.2	
3112	2021-05-10 16:00:00	1500	0.2	8330.589749457004	0.2	
3113	2021-05-10 17:00:00	1500	0.18	9482.980938173196	0.18	
3114	2021-05-10 18:00:00	1500	0.18	9757.797006411622	0.18	
3115	2021-05-10 19:00:00	1500	0.18	9710.761967280134	0.18	
3116	2021-05-10 20:00:00	1500	0.18	11438.152740076035	0.18	
3117	2021-05-10 21:00:00	1500	0.2	10926.224437643876	0.2	
3118	2021-05-10 22:00:00	1500	0.2	9472.20175368525	0.2	
3119	2021-05-10 23:00:00	1500	0.2	7392.2327369134955	0.2	
3120	2021-05-11 00:00:00	1500	0.2	4706.373690424804	0.2	
3121	2021-05-11 01:00:00	1500	0.2	5395.41940453231	0.2	
3122	2021-05-11 02:00:00	1500	0.2	4983.917525566598	0.2	
3123	2021-05-11 03:00:00	1500	0.2	4535.120234027608	0.2	
3124	2021-05-11 04:00:00	1500	0.2	4312.965608510486	0.2	
3125	2021-05-11 05:00:00	1500	0.18	4209.191836163561	0.18	
3126	2021-05-11 06:00:00	1500	0.18	5315.053685825529	0.18	
3127	2021-05-11 07:00:00	1500	0.18	6834.915732679609	0.18	
3128	2021-05-11 08:00:00	1500	0.18	5580.997408401999	0.18	
3129	2021-05-11 09:00:00	1500	0.2	5387.832507678775	0.2	
3130	2021-05-11 10:00:00	1500	0.2	5205.5930986497115	0.2	
3131	2021-05-11 11:00:00	1500	0.2	4406.565285084329	0.2	
3132	2021-05-11 12:00:00	1500	0.2	3889.048286499584	0.2	
3133	2021-05-11 13:00:00	1500	0.2	4421.2910326654655	0.2	
3134	2021-05-11 14:00:00	1500	0.2	5001.974812793225	0.2	
3135	2021-05-11 15:00:00	1500	0.2	5292.450543739862	0.2	
3136	2021-05-11 16:00:00	1500	0.2	8330.589749457004	0.2	
3137	2021-05-11 17:00:00	1500	0.18	9482.980938173196	0.18	
3138	2021-05-11 18:00:00	1500	0.18	9757.797006411622	0.18	
3139	2021-05-11 19:00:00	1500	0.18	9710.761967280134	0.18	
3140	2021-05-11 20:00:00	1500	0.18	11438.152740076035	0.18	
3141	2021-05-11 21:00:00	1500	0.2	10926.224437643876	0.2	
3142	2021-05-11 22:00:00	1500	0.2	9472.20175368525	0.2	
3143	2021-05-11 23:00:00	1500	0.2	7392.2327369134955	0.2	
3144	2021-05-12 00:00:00	1500	0.2	4706.373690424804	0.2	
3145	2021-05-12 01:00:00	1500	0.2	5395.41940453231	0.2	
3146	2021-05-12 02:00:00	1500	0.2	4983.917525566598	0.2	
3147	2021-05-12 03:00:00	1500	0.2	4535.120234027608	0.2	
3148	2021-05-12 04:00:00	1500	0.2	4312.965608510486	0.2	
3149	2021-05-12 05:00:00	1500	0.18	4209.191836163561	0.18	
3150	2021-05-12 06:00:00	1500	0.18	5315.053685825529	0.18	
3151	2021-05-12 07:00:00	1500	0.18	6834.915732679609	0.18	
3152	2021-05-12 08:00:00	1500	0.18	5580.997408401999	0.18	
3153	2021-05-12 09:00:00	1500	0.2	5387.832507678775	0.2	
3154	2021-05-12 10:00:00	1500	0.2	5205.5930986497115	0.2	
3155	2021-05-12 11:00:00	1500	0.2	4406.565285084329	0.2	
3156	2021-05-12 12:00:00	1500	0.2	3889.048286499584	0.2	
3157	2021-05-12 13:00:00	1500	0.2	4421.2910326654655	0.2	
3158	2021-05-12 14:00:00	1500	0.2	5001.974812793225	0.2	
3159	2021-05-12 15:00:00	1500	0.2	5292.450543739862	0.2	
3160	2021-05-12 16:00:00	1500	0.2	8330.589749457004	0.2	
3161	2021-05-12 17:00:00	1500	0.18	9482.980938173196	0.18	
3162	2021-05-12 18:00:00	1500	0.18	9757.797006411622	0.18	
3163	2021-05-12 19:00:00	1500	0.18	9710.761967280134	0.18	
3164	2021-05-12 20:00:00	1500	0.18	11438.152740076035	0.18	
3165	2021-05-12 21:00:00	1500	0.2	10926.224437643876	0.2	
3166	2021-05-12 22:00:00	1500	0.2	9472.20175368525	0.2	
3167	2021-05-12 23:00:00	1500	0.2	7392.2327369134955	0.2	
3168	2021-05-13 00:00:00	1500	0.2	4706.373690424804	0.2	
3169	2021-05-13 01:00:00	1500	0.2	5395.41940453231	0.2	
3170	2021-05-13 02:00:00	1500	0.2	4983.917525566598	0.2	
3171	2021-05-13 03:00:00	1500	0.2	4535.120234027608	0.2	
3172	2021-05-13 04:00:00	1500	0.2	4312.965608510486	0.2	
3173	2021-05-13 05:00:00	1500	0.18	4209.191836163561	0.18	
3174	2021-05-13 06:00:00	1500	0.18	5315.053685825529	0.18	
3175	2021-05-13 07:00:00	1500	0.18	6834.915732679609	0.18	
3176	2021-05-13 08:00:00	1500	0.18	5580.997408401999	0.18	
3177	2021-05-13 09:00:00	1500	0.2	5387.832507678775	0.2	
3178	2021-05-13 10:00:00	1500	0.2	5205.5930986497115	0.2	
3179	2021-05-13 11:00:00	1500	0.2	4406.565285084329	0.2	
3180	2021-05-13 12:00:00	1500	0.2	3889.048286499584	0.2	
3181	2021-05-13 13:00:00	1500	0.2	4421.2910326654655	0.2	
3182	2021-05-13 14:00:00	1500	0.2	5001.974812793225	0.2	
3183	2021-05-13 15:00:00	1500	0.2	5292.450543739862	0.2	
3184	2021-05-13 16:00:00	1500	0.2	8330.589749457004	0.2	
3185	2021-05-13 17:00:00	1500	0.18	9482.980938173196	0.18	
3186	2021-05-13 18:00:00	1500	0.18	9757.797006411622	0.18	
3187	2021-05-13 19:00:00	1500	0.18	9710.761967280134	0.18	
3188	2021-05-13 20:00:00	1500	0.18	11438.152740076035	0.18	
3189	2021-05-13 21:00:00	1500	0.2	10926.224437643876	0.2	
3190	2021-05-13 22:00:00	1500	0.2	9472.20175368525	0.2	
3191	2021-05-13 23:00:00	1500	0.2	7392.2327369134955	0.2	
3192	2021-05-14 00:00:00	1500	0.2	4706.373690424804	0.2	
3193	2021-05-14 01:00:00	1500	0.2	5395.41940453231	0.2	
3194	2021-05-14 02:00:00	1500	0.2	4983.917525566598	0.2	
3195	2021-05-14 03:00:00	1500	0.2	4535.120234027608	0.2	
3196	2021-05-14 04:00:00	1500	0.2	4312.965608510486	0.2	
3197	2021-05-14 05:00:00	1500	0.18	4209.191836163561	0.18	
3198	2021-05-14 06:00:00	1500	0.18	5315.053685825529	0.18	
3199	2021-05-14 07:00:00	1500	0.18	6834.915732679609	0.18	
3200	2021-05-14 08:00:00	1500	0.18	5580.997408401999	0.18	
3201	2021-05-14 09:00:00	1500	0.2	5387.832507678775	0.2	
3202	2021-05-14 10:00:00	1500	0.2	5205.5930986497115	0.2	
3203	2021-05-14 11:00:00	1500	0.2	4406.565285084329	0.2	
3204	2021-05-14 12:00:00	1500	0.2	3889.048286499584	0.2	
3205	2021-05-14 13:00:00	1500	0.2	4421.2910326654655	0.2	
3206	2021-05-14 14:00:00	1500	0.2	5001.974812793225	0.2	
3207	2021-05-14 15:00:00	1500	0.2	5292.450543739862	0.2	
3208	2021-05-14 16:00:00	1500	0.2	8330.589749457004	0.2	
3209	2021-05-14 17:00:00	1500	0.18	9482.980938173196	0.18	
3210	2021-05-14 18:00:00	1500	0.18	9757.797006411622	0.18	
3211	2021-05-14 19:00:00	1500	0.18	9710.761967280134	0.18	
3212	2021-05-14 20:00:00	1500	0.18	11438.152740076035	0.18	
3213	2021-05-14 21:00:00	1500	0.2	10926.224437643876	0.2	
3214	2021-05-14 22:00:00	1500	0.2	9472.20175368525	0.2	
3215	2021-05-14 23:00:00	1500	0.2	7392.2327369134955	0.2	
3216	2021-05-15 00:00:00	1500	0.2	4706.373690424804	0.2	
3217	2021-05-15 01:00:00	1500	0.2	5395.41940453231	0.2	
3218	2021-05-15 02:00:00	1500	0.2	4983.917525566598	0.2	
3219	2021-05-15 03:00:00	1500	0.2	4535.120234027608	0.2	
3220	2021-05-15 04:00:00	1500	0.2	4312.965608510486	0.2	
3221	2021-05-15 05:00:00	1500	0.18	4209.191836163561	0.18	
3222	2021-05-15 06:00:00	1500	0.18	5315.053685825529	0.18	
3223	2021-05-15 07:00:00	1500	0.18	6834.915732679609	0.18	
3224	2021-05-15 08:00:00	1500	0.18	5580.997408401999	0.18	
