simulation_time	physical_time	PV_field_1.LVE.energy	PV_field_1.LVE.money	PV_field_2.LVE.energy	PV_field_2.LVE.money	WT_field_1.LVE.energy	WT_field_1.LVE.money	
6624	2021-10-04 00:00:00	0	0	0	0	-0.7294840989092446	0.06	
6625	2021-10-04 01:00:00	0	0	0	0	0	0	
6626	2021-10-04 02:00:00	0	0	0	0	0	0	
6627	2021-10-04 03:00:00	0	0	0	0	0	0	
6628	2021-10-04 04:00:00	0	0	0	0	0	0	
6629	2021-10-04 05:00:00	0	0	0	0	0	0	
6630	2021-10-04 06:00:00	0	0	0	0	0	0	
6631	2021-10-04 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	0	0	
6632	2021-10-04 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	0	0	
6633	2021-10-04 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	0	0	
6634	2021-10-04 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	-3.3894014130402255	0.06	
6635	2021-10-04 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	-21.668150490610607	0.06	
6636	2021-10-04 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	-101.46894521104441	0.06	
6637	2021-10-04 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-306.194773608652	0.06	
6638	2021-10-04 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	-749.3749783023409	0.06	
6639	2021-10-04 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	-468.71531994439744	0.06	
6640	2021-10-04 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	-282.4666630632151	0.06	
6641	2021-10-04 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	-160.18689930987043	0.04	
6642	2021-10-04 18:00:00	0	0	0	0	-91.53030761337166	0.04	
6643	2021-10-04 19:00:00	0	0	0	0	-48.42117257174476	0.04	
6644	2021-10-04 20:00:00	0	0	0	0	-21.671900308880122	0.04	
6645	2021-10-04 21:00:00	0	0	0	0	-1.5204520271882567	0.06	
6646	2021-10-04 22:00:00	0	0	0	0	0	0	
6647	2021-10-04 23:00:00	0	0	0	0	0	0	
6648	2021-10-05 00:00:00	0	0	0	0	0	0	
6649	2021-10-05 01:00:00	0	0	0	0	-13.373910304837473	0.06	
6650	2021-10-05 02:00:00	0	0	0	0	-79.28291685536429	0.06	
6651	2021-10-05 03:00:00	0	0	0	0	-130.22946862541727	0.06	
6652	2021-10-05 04:00:00	0	0	0	0	-203.05942707231574	0.06	
6653	2021-10-05 05:00:00	0	0	0	0	-304.3584428516293	0.04	
6654	2021-10-05 06:00:00	0	0	0	0	-406.57763702352776	0.04	
6655	2021-10-05 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	-534.1830164078539	0.04	
6656	2021-10-05 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-692.0834132541868	0.04	
6657	2021-10-05 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	-850.5962590893838	0.06	
6658	2021-10-05 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	-1036.7667057934093	0.06	
6659	2021-10-05 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	-1264.1420678931886	0.06	
6660	2021-10-05 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	-436.41717003958945	0.06	
6661	2021-10-05 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-113.52149292620877	0.06	
6662	2021-10-05 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	-14.320800138716953	0.06	
6663	2021-10-05 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	-9.750742158827027	0.06	
6664	2021-10-05 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	-6.095545822525285	0.06	
6665	2021-10-05 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	-3.381554564528328	0.04	
6666	2021-10-05 18:00:00	0	0	0	0	-20.369676782756013	0.04	
6667	2021-10-05 19:00:00	0	0	0	0	-57.17799477894308	0.04	
6668	2021-10-05 20:00:00	0	0	0	0	-126.91242751509955	0.04	
6669	2021-10-05 21:00:00	0	0	0	0	-81.37766358825952	0.06	
6670	2021-10-05 22:00:00	0	0	0	0	-48.481547539287696	0.06	
6671	2021-10-05 23:00:00	0	0	0	0	-26.828332922459303	0.06	
6672	2021-10-06 00:00:00	0	0	0	0	-23.936741114366157	0.06	
6673	2021-10-06 01:00:00	0	0	0	0	-21.263170700190628	0.06	
6674	2021-10-06 02:00:00	0	0	0	0	-18.786511658459624	0.06	
6675	2021-10-06 03:00:00	0	0	0	0	-7.97605828653881	0.06	
6676	2021-10-06 04:00:00	0	0	0	0	-1.3843545410020999	0.06	
6677	2021-10-06 05:00:00	0	0	0	0	0	0	
6678	2021-10-06 06:00:00	0	0	0	0	0	0	
6679	2021-10-06 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	0	0	
6680	2021-10-06 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	0	0	
6681	2021-10-06 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	0	0	
6682	2021-10-06 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	0	0	
6683	2021-10-06 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	0	0	
6684	2021-10-06 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	0	0	
6685	2021-10-06 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	0	0	
6686	2021-10-06 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	0	0	
6687	2021-10-06 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	0	0	
6688	2021-10-06 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	0	0	
6689	2021-10-06 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	0	0	
6690	2021-10-06 18:00:00	0	0	0	0	0	0	
6691	2021-10-06 19:00:00	0	0	0	0	0	0	
6692	2021-10-06 20:00:00	0	0	0	0	0	0	
6693	2021-10-06 21:00:00	0	0	0	0	0	0	
6694	2021-10-06 22:00:00	0	0	0	0	0	0	
6695	2021-10-06 23:00:00	0	0	0	0	0	0	
6696	2021-10-07 00:00:00	0	0	0	0	0	0	
6697	2021-10-07 01:00:00	0	0	0	0	0	0	
6698	2021-10-07 02:00:00	0	0	0	0	0	0	
6699	2021-10-07 03:00:00	0	0	0	0	-3.053189070590095	0.06	
6700	2021-10-07 04:00:00	0	0	0	0	-10.926348105496281	0.06	
6701	2021-10-07 05:00:00	0	0	0	0	-23.51081345784522	0.04	
6702	2021-10-07 06:00:00	0	0	0	0	-33.33876048866116	0.04	
6703	2021-10-07 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	-44.898843563700574	0.04	
6704	2021-10-07 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-59.02538842056201	0.04	
6705	2021-10-07 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	-54.79744997144448	0.06	
6706	2021-10-07 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	-50.76808738961094	0.06	
6707	2021-10-07 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	-46.95675417498961	0.06	
6708	2021-10-07 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	-44.0513415201252	0.06	
6709	2021-10-07 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-41.284780422633716	0.06	
6710	2021-10-07 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	-38.642998862346715	0.06	
6711	2021-10-07 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	-6.0919695214793155	0.06	
6712	2021-10-07 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	0	0	
6713	2021-10-07 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	0	0	
6714	2021-10-07 18:00:00	0	0	0	0	0	0	
6715	2021-10-07 19:00:00	0	0	0	0	0	0	
6716	2021-10-07 20:00:00	0	0	0	0	0	0	
6717	2021-10-07 21:00:00	0	0	0	0	0	0	
6718	2021-10-07 22:00:00	0	0	0	0	-0.48525286841529053	0.06	
6719	2021-10-07 23:00:00	0	0	0	0	-6.783193755967738	0.06	
6720	2021-10-08 00:00:00	0	0	0	0	-13.047278320052623	0.06	
6721	2021-10-08 01:00:00	0	0	0	0	-21.69592991323423	0.06	
6722	2021-10-08 02:00:00	0	0	0	0	-33.301783245540975	0.06	
6723	2021-10-08 03:00:00	0	0	0	0	-20.8496511700242	0.06	
6724	2021-10-08 04:00:00	0	0	0	0	-11.81613138598121	0.06	
6725	2021-10-08 05:00:00	0	0	0	0	-5.485136868548408	0.04	
6726	2021-10-08 06:00:00	0	0	0	0	-15.427803884529068	0.04	
6727	2021-10-08 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	-32.18437886492198	0.04	
6728	2021-10-08 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-58.16554241265532	0.04	
6729	2021-10-08 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	-50.03857163876031	0.06	
6730	2021-10-08 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	-42.736397374892505	0.06	
6731	2021-10-08 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	-36.21927969600092	0.06	
6732	2021-10-08 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	-27.78820564553702	0.06	
6733	2021-10-08 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-21.205125330285806	0.06	
6734	2021-10-08 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	-15.70827014920528	0.06	
6735	2021-10-08 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	-4.08996690239629	0.06	
6736	2021-10-08 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	0	0	
6737	2021-10-08 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	0	0	
6738	2021-10-08 18:00:00	0	0	0	0	0	0	
6739	2021-10-08 19:00:00	0	0	0	0	-1.659417191430894	0.04	
6740	2021-10-08 20:00:00	0	0	0	0	-8.976829658616634	0.04	
6741	2021-10-08 21:00:00	0	0	0	0	-13.043663773541361	0.06	
6742	2021-10-08 22:00:00	0	0	0	0	-17.987928266476185	0.06	
6743	2021-10-08 23:00:00	0	0	0	0	-24.40519765586474	0.06	
6744	2021-10-09 00:00:00	0	0	0	0	-24.876144578776795	0.06	
6745	2021-10-09 01:00:00	0	0	0	0	-25.84730481043518	0.06	
6746	2021-10-09 02:00:00	0	0	0	0	-26.843211066934415	0.06	
6747	2021-10-09 03:00:00	0	0	0	0	-29.966314434382074	0.06	
6748	2021-10-09 04:00:00	0	0	0	0	-32.74672486502826	0.06	
6749	2021-10-09 05:00:00	0	0	0	0	-36.30848891655475	0.04	
6750	2021-10-09 06:00:00	0	0	0	0	-53.23200267776741	0.04	
6751	2021-10-09 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	-76.16953030329158	0.04	
6752	2021-10-09 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-105.69502038751313	0.04	
6753	2021-10-09 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	-71.04031974721991	0.06	
6754	2021-10-09 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	-45.544196476510045	0.06	
6755	2021-10-09 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	-27.302788899364575	0.06	
6756	2021-10-09 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	-9.76894814092974	0.06	
6757	2021-10-09 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-0.8531119779756979	0.06	
6758	2021-10-09 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	0	0	
6759	2021-10-09 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	0	0	
6760	2021-10-09 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	0	0	
6761	2021-10-09 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	0	0	
6762	2021-10-09 18:00:00	0	0	0	0	0	0	
6763	2021-10-09 19:00:00	0	0	0	0	0	0	
6764	2021-10-09 20:00:00	0	0	0	0	0	0	
6765	2021-10-09 21:00:00	0	0	0	0	0	0	
6766	2021-10-09 22:00:00	0	0	0	0	0	0	
6767	2021-10-09 23:00:00	0	0	0	0	0	0	
6768	2021-10-10 00:00:00	0	0	0	0	0	0	
6769	2021-10-10 01:00:00	0	0	0	0	0	0	
6770	2021-10-10 02:00:00	0	0	0	0	0	0	
6771	2021-10-10 03:00:00	0	0	0	0	0	0	
6772	2021-10-10 04:00:00	0	0	0	0	0	0	
6773	2021-10-10 05:00:00	0	0	0	0	0	0	
6774	2021-10-10 06:00:00	0	0	0	0	0	0	
6775	2021-10-10 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	0	0	
6776	2021-10-10 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-1.8069405713863855	0.04	
6777	2021-10-10 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	-16.49227717932088	0.06	
6778	2021-10-10 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	-48.479868423908435	0.06	
6779	2021-10-10 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	-110.90008619805441	0.06	
6780	2021-10-10 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	-61.485430468852236	0.06	
6781	2021-10-10 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-30.404313860519384	0.06	
6782	2021-10-10 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	-12.069811928688905	0.06	
6783	2021-10-10 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	-21.17877925720637	0.06	
6784	2021-10-10 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	-33.17873407447276	0.06	
6785	2021-10-10 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	-49.88122996864998	0.04	
6786	2021-10-10 18:00:00	0	0	0	0	-78.02038348989514	0.04	
6787	2021-10-10 19:00:00	0	0	0	0	-115.05566786483647	0.04	
6788	2021-10-10 20:00:00	0	0	0	0	-164.14858925704473	0.04	
6789	2021-10-10 21:00:00	0	0	0	0	-189.9054518040125	0.06	
6790	2021-10-10 22:00:00	0	0	0	0	-216.3151323573093	0.06	
6791	2021-10-10 23:00:00	0	0	0	0	-248.08048835583074	0.06	
6792	2021-10-11 00:00:00	0	0	0	0	-220.99899691400012	0.06	
6793	2021-10-11 01:00:00	0	0	0	0	-198.5170074422293	0.06	
6794	2021-10-11 02:00:00	0	0	0	0	-177.85727243834762	0.06	
6795	2021-10-11 03:00:00	0	0	0	0	-166.31446170572443	0.06	
6796	2021-10-11 04:00:00	0	0	0	0	-155.34245996881188	0.06	
6797	2021-10-11 05:00:00	0	0	0	0	-144.94161126759008	0.04	
6798	2021-10-11 06:00:00	0	0	0	0	-228.5339911451498	0.04	
6799	2021-10-11 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	-345.7076626473978	0.04	
6800	2021-10-11 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-506.1875120140829	0.04	
6801	2021-10-11 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	-651.9803413638056	0.06	
6802	2021-10-11 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	-829.4341707932923	0.06	
6803	2021-10-11 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	-1044.0144007265621	0.06	
6804	2021-10-11 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	-848.4786848627803	0.06	
6805	2021-10-11 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-683.8979463244142	0.06	
6806	2021-10-11 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	-550.9552379576758	0.06	
6807	2021-10-11 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	-229.7141974263307	0.06	
6808	2021-10-11 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	-77.92608525776103	0.06	
6809	2021-10-11 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	-16.809234596441136	0.04	
6810	2021-10-11 18:00:00	0	0	0	0	-12.084000284374627	0.04	
6811	2021-10-11 19:00:00	0	0	0	0	-8.457083121249308	0.04	
6812	2021-10-11 20:00:00	0	0	0	0	-5.47260690589268	0.04	
6813	2021-10-11 21:00:00	0	0	0	0	-8.721897260953877	0.06	
6814	2021-10-11 22:00:00	0	0	0	0	-13.045922630378076	0.06	
6815	2021-10-11 23:00:00	0	0	0	0	-18.380987563648002	0.06	
6816	2021-10-12 00:00:00	0	0	0	0	-15.401083767973281	0.06	
6817	2021-10-12 01:00:00	0	0	0	0	-13.051347080148211	0.06	
6818	2021-10-12 02:00:00	0	0	0	0	-10.919909985668207	0.06	
6819	2021-10-12 03:00:00	0	0	0	0	-14.719555738155446	0.06	
6820	2021-10-12 04:00:00	0	0	0	0	-19.198373393022248	0.06	
6821	2021-10-12 05:00:00	0	0	0	0	-24.439909506844597	0.04	
6822	2021-10-12 06:00:00	0	0	0	0	-36.93415190958883	0.04	
6823	2021-10-12 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	-54.02012702563073	0.04	
6824	2021-10-12 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-76.14311856100744	0.04	
6825	2021-10-12 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	-76.11672512887316	0.06	
6826	2021-10-12 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	-76.05345548331849	0.06	
6827	2021-10-12 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	-75.99029093214665	0.06	
6828	2021-10-12 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	-81.25385790785559	0.06	
6829	2021-10-12 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-86.79943081290601	0.06	
6830	2021-10-12 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	-92.6211130440502	0.06	
6831	2021-10-12 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	-68.78092134871115	0.06	
6832	2021-10-12 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	-49.85022458675856	0.06	
6833	2021-10-12 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	-34.958159473487804	0.04	
6834	2021-10-12 18:00:00	0	0	0	0	-63.27935661253811	0.04	
6835	2021-10-12 19:00:00	0	0	0	0	-106.77731695004299	0.04	
6836	2021-10-12 20:00:00	0	0	0	0	-167.90967558848357	0.04	
6837	2021-10-12 21:00:00	0	0	0	0	-95.3163162100547	0.06	
6838	2021-10-12 22:00:00	0	0	0	0	-49.23596678224068	0.06	
6839	2021-10-12 23:00:00	0	0	0	0	-21.690668885005014	0.06	
6840	2021-10-13 00:00:00	0	0	0	0	-23.936741114366157	0.06	
6841	2021-10-13 01:00:00	0	0	0	0	-26.33802901343206	0.06	
6842	2021-10-13 02:00:00	0	0	0	0	-28.89305109175497	0.06	
6843	2021-10-13 03:00:00	0	0	0	0	-29.43148121295696	0.06	
6844	2021-10-13 04:00:00	0	0	0	0	-29.438626196541072	0.06	
6845	2021-10-13 05:00:00	0	0	0	0	-29.98190766771441	0.04	
6846	2021-10-13 06:00:00	0	0	0	0	-55.67893588434438	0.04	
6847	2021-10-13 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	-94.24773764982727	0.04	
6848	2021-10-13 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-150.02594723996265	0.04	
6849	2021-10-13 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	-130.19335555091016	0.06	
6850	2021-10-13 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	-110.99226842401633	0.06	
6851	2021-10-13 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	-95.25034712406574	0.06	
6852	2021-10-13 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	-108.07603689561236	0.06	
6853	2021-10-13 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-123.68041158579653	0.06	
6854	2021-10-13 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	-140.9427946559284	0.06	
6855	2021-10-13 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	-63.16579332771289	0.06	
6856	2021-10-13 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	-22.501782211638	0.06	
6857	2021-10-13 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	-4.094913257580512	0.04	
6858	2021-10-13 18:00:00	0	0	0	0	-2.5576388263077527	0.04	
6859	2021-10-13 19:00:00	0	0	0	0	-1.2453553499305718	0.04	
6860	2021-10-13 20:00:00	0	0	0	0	-0.13653143312647098	0.04	
6861	2021-10-13 21:00:00	0	0	0	0	0	0	
6862	2021-10-13 22:00:00	0	0	0	0	0	0	
6863	2021-10-13 23:00:00	0	0	0	0	0	0	
6864	2021-10-14 00:00:00	0	0	0	0	0	0	
6865	2021-10-14 01:00:00	0	0	0	0	0	0	
6866	2021-10-14 02:00:00	0	0	0	0	0	0	
6867	2021-10-14 03:00:00	0	0	0	0	0	0	
6868	2021-10-14 04:00:00	0	0	0	0	0	0	
6869	2021-10-14 05:00:00	0	0	0	0	0	0	
6870	2021-10-14 06:00:00	0	0	0	0	0	0	
6871	2021-10-14 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	-3.394574408222824	0.04	
6872	2021-10-14 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-16.13282447211516	0.04	
6873	2021-10-14 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	-31.046857559881904	0.06	
6874	2021-10-14 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	-53.13244594632299	0.06	
6875	2021-10-14 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	-85.78238752959203	0.06	
6876	2021-10-14 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	-51.46210330252202	0.06	
6877	2021-10-14 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-28.805191628909537	0.06	
6878	2021-10-14 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	-13.655104513549126	0.06	
6879	2021-10-14 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	0	0	
6880	2021-10-14 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	0	0	
6881	2021-10-14 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	0	0	
6882	2021-10-14 18:00:00	0	0	0	0	0	0	
6883	2021-10-14 19:00:00	0	0	0	0	0	0	
6884	2021-10-14 20:00:00	0	0	0	0	0	0	
6885	2021-10-14 21:00:00	0	0	0	0	0	0	
6886	2021-10-14 22:00:00	0	0	0	0	0	0	
6887	2021-10-14 23:00:00	0	0	0	0	0	0	
6888	2021-10-15 00:00:00	0	0	0	0	0	0	
6889	2021-10-15 01:00:00	0	0	0	0	0	0	
6890	2021-10-15 02:00:00	0	0	0	0	0	0	
6891	2021-10-15 03:00:00	0	0	0	0	0	0	
6892	2021-10-15 04:00:00	0	0	0	0	0	0	
6893	2021-10-15 05:00:00	0	0	0	0	0	0	
6894	2021-10-15 06:00:00	0	0	0	0	0	0	
6895	2021-10-15 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	-8.227923863232409	0.04	
6896	2021-10-15 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-36.29212198370749	0.04	
6897	2021-10-15 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	-47.03488178079521	0.06	
6898	2021-10-15 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	-59.8238781276089	0.06	
6899	2021-10-15 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	-74.95596902105407	0.06	
6900	2021-10-15 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	-39.98585302027297	0.06	
6901	2021-10-15 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-17.946282734316846	0.06	
6902	2021-10-15 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	-5.6687581770289075	0.06	
6903	2021-10-15 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	0	0	
6904	2021-10-15 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	0	0	
6905	2021-10-15 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	0	0	
6906	2021-10-15 18:00:00	0	0	0	0	0	0	
6907	2021-10-15 19:00:00	0	0	0	0	0	0	
6908	2021-10-15 20:00:00	0	0	0	0	0	0	
6909	2021-10-15 21:00:00	0	0	0	0	0	0	
6910	2021-10-15 22:00:00	0	0	0	0	0	0	
6911	2021-10-15 23:00:00	0	0	0	0	0	0	
6912	2021-10-16 00:00:00	0	0	0	0	0	0	
6913	2021-10-16 01:00:00	0	0	0	0	0	0	
6914	2021-10-16 02:00:00	0	0	0	0	0	0	
6915	2021-10-16 03:00:00	0	0	0	0	0	0	
6916	2021-10-16 04:00:00	0	0	0	0	0	0	
6917	2021-10-16 05:00:00	0	0	0	0	-11.51847433761088	0.04	
6918	2021-10-16 06:00:00	0	0	0	0	-31.63403487671919	0.04	
6919	2021-10-16 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	-66.26350675003424	0.04	
6920	2021-10-16 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-122.61199820340833	0.04	
6921	2021-10-16 09:00:00	-2953.142035746875	0.06	-2953.142035746875	0.06	-139.8151888222309	0.06	
6922	2021-10-16 10:00:00	-3775.631858567969	0.06	-3775.631858567969	0.06	-158.73392499754036	0.06	
6923	2021-10-16 11:00:00	-4179.860200424218	0.06	-4179.860200424218	0.06	-177.57415104883796	0.06	
6924	2021-10-16 12:00:00	-4231.79539615	0.06	-4231.79539615	0.06	-117.8675507580093	0.06	
6925	2021-10-16 13:00:00	-3871.3425146218747	0.06	-3871.3425146218747	0.06	-73.82479094386363	0.06	
6926	2021-10-16 14:00:00	-3125.1970456179693	0.06	-3125.1970456179693	0.06	-43.996576397701865	0.06	
6927	2021-10-16 15:00:00	-2379.2959228468753	0.06	-2379.2959228468753	0.06	-22.488580252436535	0.06	
6928	2021-10-16 16:00:00	-1290.0922907992185	0.06	-1290.0922907992185	0.06	-9.48581321694902	0.06	
6929	2021-10-16 17:00:00	-59.39994479999999	0.04	-59.39994479999999	0.04	-1.8006344445418832	0.04	
6930	2021-10-16 18:00:00	0	0	0	0	-0.6050693547994203	0.04	
6931	2021-10-16 19:00:00	0	0	0	0	0	0	
6932	2021-10-16 20:00:00	0	0	0	0	0	0	
6933	2021-10-16 21:00:00	0	0	0	0	0	0	
6934	2021-10-16 22:00:00	0	0	0	0	0	0	
6935	2021-10-16 23:00:00	0	0	0	0	0	0	
6936	2021-10-17 00:00:00	0	0	0	0	0	0	
6937	2021-10-17 01:00:00	0	0	0	0	0	0	
6938	2021-10-17 02:00:00	0	0	0	0	0	0	
6939	2021-10-17 03:00:00	0	0	0	0	0	0	
6940	2021-10-17 04:00:00	0	0	0	0	0	0	
6941	2021-10-17 05:00:00	0	0	0	0	0	0	
6942	2021-10-17 06:00:00	0	0	0	0	0	0	
6943	2021-10-17 07:00:00	-629.7692039804688	0.04	-629.7692039804688	0.04	0	0	
6944	2021-10-17 08:00:00	-1960.6880579968747	0.04	-1960.6880579968747	0.04	-5.904618637860977	0.04	
